ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
Ba_7899t8w4,2023-02-26,-0.99745911359787,413.0,TV9,290.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
j2yDdL7VYHc,2023-02-27,-0.9952360987663268,1250.0,TV9,320.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFoswyYcitI,2023-02-27,-0.992402195930481,1646.0,ABN,156.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2otgGWDSQe4,2023-02-27,-0.9980528354644777,35752.0,TV9,194.0,231.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TC1NmDEzUic,2023-02-27,-0.998747706413269,3248.0,TV9,239.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EgIRT8zo3N0,2023-02-27,-0.99429190158844,804.0,TV9,312.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lNA_e4Ub4ck,2023-02-27,0.995341181755066,4092.0,ABN,220.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SQ8kX9PG-8g,2023-02-27,-0.9991143345832824,7245.0,ABN,211.0,8.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P2tOAauZTa8,2023-02-27,-0.9951775074005128,1369.0,TV9,328.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mBZJZRIJZtM,2023-02-27,-0.9920002222061156,2780.0,TV9,214.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DJk_e-9rKls,2023-02-27,-0.9897846579551696,787.0,TV9,290.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rlSIrgEzwVA,2023-02-27,-0.7248413562774658,5151.0,ABN,236.0,7.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BhUyo30s53Y,2023-02-28,-0.9956086277961732,195793.0,Sakshi,307.0,845.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nttU00FaquY,2023-02-28,0.9952526092529296,3515.0,TV9,234.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1sXxa5f1Ra8,2023-02-28,0.9982240796089172,1127.0,TV9,56.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hhCeSH6klXU,2023-02-28,-0.9990874528884888,12033.0,TV9,292.0,50.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gcvZyDt7BWY,2023-02-28,-0.9780962467193604,2779.0,TV9,241.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNrHXil2yA8,2023-02-28,-0.994657039642334,1200.0,TV9,134.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JqVP1EGKMag,2023-02-28,-0.9846138954162598,40779.0,TV9,251.0,220.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e_-MpK0yOLE,2023-02-28,-0.9972580671310424,33549.0,TV9,181.0,253.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zX_4go0RA0,2023-03-01,-0.9948168396949768,1502.0,ABN,327.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G9gvBUGUIXo,2023-03-01,-0.990259051322937,13864.0,TV9,243.0,5.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
et0g9aeQbL4,2023-03-01,-0.999226450920105,2080.0,ABN,219.0,7.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6uRgTzJX80,2023-03-01,-0.9994333386421204,3691.0,ABN,243.0,11.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MM3axmUcl4o,2023-03-01,-0.9712305068969728,27169.0,TV9,272.0,98.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ga85JIvdKVU,2023-03-01,-0.9981049299240112,8000.0,ABN,297.0,20.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u6hO6qcGpb4,2023-03-01,-0.996527373790741,1114.0,TV9,62.0,6.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6Hmm6VJTHY,2023-03-01,0.9825490713119508,1526.0,ABN,184.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06a5b0v0A1g,2023-03-01,-0.9740138053894044,348.0,TV9,282.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IgjxDVIWzKc,2023-03-02,0.9971030354499816,707.0,TV9,61.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
Tcm36kDVyJ4,2023-03-03,0.9984261989593506,72869.0,TV9,177.0,111.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FIOYOfc_VKc,2023-03-03,-0.9897269606590272,7695.0,TV9,124.0,9.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
y_vCojnpAPQ,2023-03-03,0.9981750249862672,29879.0,TV9,183.0,96.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6ZsP_VvHY8,2023-03-03,-0.9978838562965392,40040.0,TV9,275.0,127.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RU_X-Lkmees,2023-03-03,-0.992290198802948,4830.0,TV9,206.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1NwI2s4EjJo,2023-03-03,-0.9989778995513916,3359.0,ABN,325.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13vbJ3Hly94,2023-03-03,0.9951216578483582,9230.0,TV9,146.0,15.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zh4wT2vwgmc,2023-03-03,-0.9982340335845948,6838.0,TV9,23.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fs16tLTn14,2023-03-03,0.9980814456939696,8269.0,TV9,218.0,22.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WQ64UxBTvPA,2023-03-03,-0.9977756142616272,11951.0,TV9,203.0,30.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KgzgT6vJwUo,2023-03-03,-0.9983225464820862,71066.0,TV9,237.0,216.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jf0OxUD5nDg,2023-03-03,0.9978368878364564,39621.0,TV9,217.0,42.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1KIkjyyOEbs,2023-03-03,-0.9963332414627076,12117.0,TV9,272.0,32.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
G2TeFjES1RI,2023-03-03,0.9973528385162354,11884.0,ABN,355.0,16.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_oCNCIROvXM,2023-03-03,0.9986782670021056,30381.0,TV9,167.0,61.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
p8A65LE75Sg,2023-03-03,-0.9978386759757996,3550.0,TV9,122.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuOrK7vmI48,2023-03-03,0.6170322895050049,68551.0,TV9,116.0,127.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ehmbk3waf6o,2023-03-03,-0.997517228126526,1282.0,ABN,340.0,5.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emZg6xKOvbg,2023-03-03,-0.9959872364997864,9514.0,TV9,231.0,25.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eABsnzSLyQc,2023-03-03,0.9985756874084472,4799.0,TV9,125.0,8.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f_TKb671nZw,2023-03-03,0.9946157336235046,17906.0,TV9,140.0,23.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J3xj0E1r_7M,2023-03-03,-0.997448205947876,15583.0,TV9,239.0,36.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LiWnrqi0_WA,2023-03-04,0.99849271774292,3844.0,TV9,224.0,5.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eBEmdkLw5k8,2023-03-04,-0.998879611492157,5597.0,TV9,189.0,8.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
le0AQA90ceY,2023-03-05,-0.9994315505027772,7550.0,TV9,328.0,11.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZlMsByXOhLw,2023-03-05,-0.998489260673523,5660.0,TV9,339.0,10.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rZU7PV2g9kE,2023-03-05,0.996366024017334,2671.0,ABN,194.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcjzwiYSYLU,2023-03-06,-0.998956561088562,664.0,TV9,198.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5X11nCMs6SA,2023-03-06,0.9954684972763062,668.0,TV9,20.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bP7F_oXt6oM,2023-03-06,-0.8578971028327942,923.0,TV9,150.0,4.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcvkmFlKuYw,2023-03-06,-0.9888051748275756,837.0,TV9,301.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iVo2nA_PLzc,2023-03-06,-0.9798234701156616,3787.0,ABN,300.0,18.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BQvr2mEwsHo,2023-03-06,-0.99504554271698,625.0,TV9,187.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS5QUzQDdYY,2023-03-06,-0.9816259145736694,1290.0,TV9,190.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vy6ypyoJoBI,2023-03-06,-0.9978832602500916,4687.0,TV9,239.0,8.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Q-iCOs-XIk,2023-03-06,0.9981786012649536,23026.0,ABN,221.0,19.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Rih_XLFito,2023-03-06,-0.9907907247543336,536.0,TV9,169.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A4dgAUFw5UA,2023-03-07,-0.995201826095581,4269.0,TV9,286.0,11.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_HVTgvwKL4,2023-03-07,-0.9935914874076844,4487.0,ABN,235.0,11.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
iH3oI3dhgMQ,2023-03-07,0.997779905796051,216.0,TV9,289.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p3bSjdtaPvo,2023-03-07,0.9974206686019896,11281.0,ABN,235.0,23.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
ueJAhlLpnS4,2023-03-07,-0.9898936152458192,33511.0,ABN,275.0,29.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hd89aO4BfOE,2023-03-07,-0.9984546899795532,242.0,TV9,265.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uJBVlZNhKB0,2023-03-07,0.9981777667999268,1086.0,TV9,113.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h3nBsh9lkR0,2023-03-07,-0.7200398445129395,14247.0,ABN,150.0,35.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gPIj9B9H218,2023-03-07,0.998214840888977,362.0,TV9,289.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7I87Tc9ZBM,2023-03-07,-0.9821293950080872,1134.0,TV9,173.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aNAT-OohJC0,2023-03-08,-0.998699426651001,674.0,TV9,123.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elRhS7SHrt0,2023-03-08,-0.9893996119499208,2557.0,TV9,124.0,5.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y7eAQeqgoGg,2023-03-08,-0.9948803186416626,2893.0,TV9,105.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T5pyogZPRf8,2023-03-08,-0.9694395661354064,1456.0,TV5,353.0,4.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C0D7-PPdE2E,2023-03-08,-0.9887887835502625,814.0,TV9,223.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HZ-CLCw9Osg,2023-03-08,0.982248306274414,1524.0,TV9,182.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yClp1fImRv8,2023-03-08,-0.9947376847267152,3097.0,TV9,339.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
WJLavzsDwDk,2023-03-08,-0.9994810223579408,2894.0,TV9,160.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_4lejnSWn2I,2023-03-08,-0.9804900288581848,2863.0,TV9,227.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QTpyLmPBZS4,2023-03-08,-0.9894915819168092,13122.0,TV9,258.0,18.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL_qh4pS4to,2023-03-08,-0.9916186928749084,743.0,TV9,19.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zsyvg_Ll7tE,2023-03-08,0.991265833377838,49062.0,TV9,232.0,74.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opl261js_3w,2023-03-08,-0.9606804847717284,4060.0,TV9,333.0,18.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UIxlemodqtQ,2023-03-08,-0.9904519319534302,4850.0,TV9,267.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFjzbXtAZDY,2023-03-08,0.9643322825431824,15109.0,TV9,235.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CfhIUDYKpHU,2023-03-08,-0.992663025856018,938.0,TV5,134.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xc566SuIOUE,2023-03-08,0.9955933690071106,3689.0,TV9,359.0,7.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7BvKjWaPoqE,2023-03-08,-0.9972645044326782,3249.0,TV9,197.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VRbSL_w6Xp4,2023-03-08,-0.9909647703170776,847.0,TV9,303.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CylU9_7BYqo,2023-03-09,-0.9905351996421814,4766.0,TV9,106.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
