ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
xGNJlDR0dzA,2022-11-21,-0.909629225730896,6813.0,ABN,450.0,87.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vjEbSUCburo,2022-11-21,-0.9973342418670654,2269.0,TV9,188.0,8.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZlyWnuHvd2s,2022-11-21,0.971856653690338,1880.0,TV9,293.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
osIYfG856QM,2022-11-21,-0.9636826515197754,1194.0,ABN,300.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EeLUFJz1zuY,2022-11-21,-0.9917959570884703,1127.0,TV9,305.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKKLyyGSuT4,2022-11-21,-0.9917280673980712,37088.0,TV9,300.0,82.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
q8JKa6Cm_Qg,2022-11-21,-0.9931427240371704,2593.0,TV9,196.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
t_gr00FgDkY,2022-11-22,-0.9968881011009216,3667.0,TV9,217.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kkRQQWCYl3g,2022-11-22,-0.9970430731773376,1460.0,TV9,354.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5FwDp4pCJOw,2022-11-22,-0.999228835105896,1640.0,Sakshi,219.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XvKUpsgXxb0,2022-11-22,-0.9956191182136536,28053.0,TV9,171.0,112.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-ibvMUXhpks,2022-11-23,-0.9906089305877686,5330.0,TV5,374.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prKkhpTDUsI,2022-11-23,-0.9812862277030944,1074.0,TV9,160.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ei7SVDBAakE,2022-11-23,0.9136949777603148,4437.0,TV9,361.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W9CXvWVzuy4,2022-11-24,-0.9912657141685486,526.0,ABN,211.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6wAXNaOH0UQ,2022-11-24,0.9910881519317628,6816.0,TV9,145.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9zAoH4hlQMs,2022-11-25,0.986200988292694,8131.0,Sakshi,373.0,16.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yyVMwL63E4A,2022-11-26,0.9985509514808656,1321.0,TV9,199.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
DVGT9oAFv8o,2022-11-26,0.998683750629425,2946.0,Sakshi,373.0,7.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FQQcoVmJxp4,2022-11-26,0.989225685596466,2979.0,Sakshi,173.0,8.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
p1Y_-6GcOfs,2022-11-27,-0.9862337112426758,1762.0,TV9,212.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0
2uv9OzrAoSk,2022-11-28,0.9903608560562134,1402.0,Sakshi,421.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srYH_khDWyA,2022-11-28,0.9916280508041382,1027.0,Sakshi,490.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4SK9wyLvaF0,2022-11-28,-0.9930688142776488,2254.0,Sakshi,510.0,6.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lwfLp9ByNrc,2022-11-28,-0.9974319338798524,1062.0,TV9,123.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1teLiY1BeXo,2022-11-28,0.9988741278648376,1108.0,TV9,281.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yOelrLb8Hpg,2022-11-28,0.9968253374099731,1712.0,TV9,312.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A-lVzANxtgY,2022-11-28,0.9825130701065063,823.0,Sakshi,522.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nz9EyYRnXpE,2022-11-28,-0.9970210194587708,1338.0,TV9,154.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
oZZG8o5Joq8,2022-11-30,0.9684706330299376,3745.0,TV9,314.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2wM_RpLF9vA,2022-11-30,0.9874009490013124,2798.0,TV9,266.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_rUgX8lxEiI,2022-11-30,0.9976135492324828,2481.0,TV9,255.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
upUbejQaXFk,2022-11-30,0.9985097050666808,17980.0,ABN,330.0,48.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gJCGNonaR60,2022-11-30,0.9920012950897216,1716.0,TV9,237.0,6.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0PR3mv1-W18,2022-12-01,-0.9984671473503112,1840.0,TV9,170.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0uhqWaPNhc,2022-12-02,-0.9970746040344238,4794.0,ABN,255.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDsHpHfXwuQ,2022-12-02,0.9821540117263794,1539.0,TV9,330.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUir2UJxlRA,2022-12-02,-0.9982227683067322,3468.0,TV9,471.0,6.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zit63E1vP5w,2022-12-02,-0.9984776377677916,21347.0,ABN,415.0,24.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3K5lC3gw_w,2022-12-02,0.8888369202613831,404.0,Sakshi,200.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tTkSyEa24TU,2022-12-03,-0.9976945519447328,15066.0,Sakshi,515.0,43.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ieeXcT_sy04,2022-12-03,-0.9964313507080078,1244.0,TV9,178.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CPcp8A2HilE,2022-12-03,-0.9991833567619324,2168.0,TV9,151.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7jDHLjLbqMk,2022-12-03,-0.9973403811454772,2923.0,TV9,384.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7lqJJ-xqwmI,2022-12-03,-0.9902418255805968,2067.0,TV9,283.0,13.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cku1cEIrH70,2022-12-04,-0.9946194887161256,2389.0,Sakshi,170.0,13.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S0c_SdhjwD0,2022-12-04,0.9932141304016112,3150.0,Sakshi,79.0,25.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
toh1BZRjr6I,2022-12-04,0.9984147548675536,844.0,ABN,269.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eJmyHd0Vj74,2022-12-04,-0.9993017911911012,4720.0,TV9,351.0,14.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lVNJWm7Kjb4,2022-12-04,0.9933699369430542,1592.0,Sakshi,515.0,10.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pkEXbC5ZE6A,2022-12-04,-0.9936750531196594,6510.0,TV9,451.0,7.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04nA1EpVQ3o,2022-12-04,-0.998271346092224,1295.0,Sakshi,188.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
diDEam4XHng,2022-12-04,-0.9840525388717652,4927.0,TV9,92.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUitDXwPCLo,2022-12-04,-0.9979534149169922,4210.0,TV9,416.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aeubkUgdTLk,2022-12-06,-0.9976072311401368,2567.0,TV9,146.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-YzjqnntcLw,2022-12-07,0.9958978295326232,2986.0,TV5,297.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8t3uHHEgNLw,2022-12-07,0.9955106973648072,1599.0,TV9,335.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wv14vzyjxIY,2022-12-07,0.992989420890808,10136.0,TV9,353.0,42.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RLUmVzT4n4M,2022-12-07,-0.9864267706871032,11923.0,TV9,424.0,6.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UfeAJtebOfY,2022-12-07,0.9979152083396912,5447.0,TV5,327.0,6.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8mh_Fg8Glg,2022-12-07,0.9979121088981628,7859.0,TV9,350.0,11.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
_je6bIeb6oA,2022-12-07,0.998315930366516,2805.0,TV9,321.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SdmHX9M_XuI,2022-12-07,-0.9878331422805786,4422.0,Sakshi,230.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
9qZ-TF2elfA,2022-12-07,0.9978971481323242,1452.0,TV9,211.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
QJ41VyNYGmE,2022-12-07,0.997538447380066,3725.0,TV9,360.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8OUvLHMcZ9I,2022-12-07,0.9986782670021056,1824.0,Sakshi,207.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
9ELVD3UzipA,2022-12-07,-0.9983160495758056,2157.0,TV9,264.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K__hWMqeNfA,2022-12-07,-0.996102809906006,2765.0,TV9,323.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MyJjUi2PjHc,2022-12-07,0.9988346695899964,1502.0,TV9,306.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgcxDHYveG0,2022-12-07,-0.995431423187256,2386.0,TV9,374.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tYkIv4Xllzo,2022-12-07,-0.998164713382721,1746.0,TV9,303.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d5YNWNA1s8,2022-12-07,-0.988249897956848,3068.0,TV9,148.0,10.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KopmVsSx99E,2022-12-07,0.998368203639984,40768.0,Sakshi,203.0,42.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Z3Ag9x9uGs4,2022-12-07,-0.9937519431114196,1677.0,TV9,234.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wZPoV5_mjzQ,2022-12-08,-0.9865625500679016,67499.0,TV9,238.0,15.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p2RupeUu0-Y,2022-12-08,0.998166561126709,66167.0,Sakshi,162.0,209.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIGdLwN0S6o,2022-12-08,-0.9990605711936952,3371.0,TV9,318.0,4.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEH2xkbyQHo,2022-12-08,-0.998056411743164,2164.0,ABN,485.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bSYWzEtj6pY,2022-12-08,0.9987269043922424,3885.0,TV9,344.0,5.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ttg1f-C0MkM,2022-12-08,0.9983057975769044,13344.0,TV9,217.0,3.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
k8ZeKIGfOpQ,2022-12-08,0.9984966516494752,2434.0,TV9,243.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LzW-mrfscKo,2022-12-08,0.9957318902015686,1358.0,TV9,144.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dRUZYM47ecE,2022-12-08,0.9975923895835876,2306.0,TV9,269.0,2.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-S4QYOHq2Nw,2022-12-09,-0.9983383417129515,17495.0,TV9,284.0,14.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uHGDw9vxkkw,2022-12-09,-0.998377799987793,3327.0,ABN,310.0,19.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlrvqyY06AI,2022-12-10,-0.987896203994751,5975.0,TV9,439.0,1.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQvHX0tkWrE,2022-12-10,0.5185549259185791,4195.0,TV9,150.0,0.0,nandyal.png,Shilpa Ravi Chandra Kishore Reddy,YSRCP,Nandyal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
