ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy, vidadala ,Kakani,vijayasai reddy,jogi ramesh ,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,gudivada ,varahi ,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
rEEV_JVEyrY,2022-02-26,0.9972202777862548,2688.0,Sakshi,173.0,13.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R3VleN7TmtE,2022-03-07,-0.9968274235725404,3796.0,Sakshi,115.0,3.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yiENp6uTuU8,2022-03-09,-0.9973248243331908,18546.0,Sakshi,285.0,82.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R6XYG6b9KKY,2022-03-09,0.9979215264320374,1340.0,Sakshi,428.0,2.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iQErOVMMT4M,2022-03-11,0.9987208247184752,9765.0,Sakshi,93.0,26.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5s_qunlY9Jg,2022-03-11,-0.9987230896949768,4188.0,Sakshi,166.0,19.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hnx9wSQOKSo,2022-03-15,0.9984126091003418,97053.0,Sakshi,447.0,341.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O222qOY0NJ4,2022-03-15,0.9965705871582032,170834.0,Sakshi,386.0,666.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
__wL7OhYYug,2022-03-16,-0.9987829327583312,3042.0,Sakshi,267.0,0.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3qgXUhiQ0M0,2022-03-16,-0.9969136714935304,43482.0,Sakshi,242.0,49.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
pxh4c77VbV8,2022-03-21,0.9954307079315186,2213.0,Sakshi,346.0,3.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyNrecWfNPg,2022-03-22,0.9955220222473145,488.0,Sakshi,572.0,2.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68Ogm_6fc2s,2022-03-22,-0.9949579834938048,28070.0,Sakshi,328.0,94.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
g1iN7DS3O9I,2022-03-24,-0.9977635145187378,3086.0,Sakshi,567.0,0.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pMgmF1qnMf0,2022-03-24,0.9951009154319764,30620.0,Sakshi,246.0,19.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UAKpLtErfgM,2022-03-25,0.9957950115203856,332.0,Sakshi,558.0,1.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jFrYabx6CxY,2022-03-26,-0.9992363452911376,3196.0,Sakshi,307.0,8.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MlNhwPoR9EY,2022-03-26,-0.9918808341026306,88403.0,Sakshi,333.0,97.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Woqs3P7rN3c,2022-03-31,0.9918895363807678,3700.0,Sakshi,406.0,6.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IrazKnqmUoA,2022-04-02,-0.999026656150818,2340.0,Sakshi,263.0,14.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
L4EEy631OWs,2022-04-11,0.987160325050354,2164196.0,Sakshi,165.0,0.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E7yZCu_hIJ8,2022-04-19,0.9896586537361144,110186.0,Sakshi,196.0,19.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Ks99X7TUqGg,2022-04-19,0.998596489429474,41175.0,Sakshi,210.0,23.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9vjH9yMvstY,2022-04-19,-0.9844330549240112,134474.0,Sakshi,197.0,87.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Y789V9kYkFY,2022-04-20,0.9968039989471436,37666.0,Sakshi,363.0,29.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
Z0dQWkVcagk,2022-04-25,-0.997456967830658,7901.0,Sakshi,299.0,16.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
IKkIL967wE8,2022-04-26,-0.9873045086860656,93699.0,Sakshi,150.0,137.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8JrnKHc2ld4,2022-04-30,0.997822642326355,83145.0,Sakshi,275.0,38.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759BDw7-I8,2022-05-02,0.9858418107032776,9122.0,Sakshi,103.0,17.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_RAjB0imUc,2022-05-02,0.9980564713478088,37362.0,Sakshi,402.0,52.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pwdvIReETd4,2022-05-04,0.9896413683891296,4601.0,Sakshi,462.0,7.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xXLI7EXckYE,2022-05-06,-0.9986687898635864,7560.0,Sakshi,174.0,19.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y3YXx3X7TY4,2022-05-06,-0.996918797492981,4577.0,Sakshi,212.0,6.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LvTsZ8KgBdc,2022-05-07,0.9742631316184998,44498.0,Sakshi,118.0,150.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
zylXVkl7B6o,2022-05-11,0.9934291243553162,2866.0,Sakshi,261.0,1.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5E9j67TyrLU,2022-05-14,-0.981870174407959,14105.0,Sakshi,220.0,64.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YdSeRrrXxec,2022-05-14,0.9977972507476808,4314.0,Sakshi,101.0,3.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r312LBmj8gg,2022-05-14,0.9945025444030762,8524.0,Sakshi,212.0,16.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ylpX-2S0RVU,2022-05-14,-0.9871407747268676,2891.0,Sakshi,121.0,5.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1xqXmLmli0,2022-05-25,0.9981732368469238,14349.0,Sakshi,398.0,19.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tfZniMO1b80,2022-05-30,-0.9942718744277954,44931.0,Sakshi,203.0,52.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
YUMRb90lNi4,2022-06-01,-0.9970420002937316,28438.0,Sakshi,105.0,24.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SkKA37GGg1A,2022-06-03,-0.9973058700561525,6156.0,Sakshi,233.0,15.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
EIyikkjSMwE,2022-06-03,0.9985284805297852,76541.0,Sakshi,281.0,53.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
__AamC-RSno,2022-06-06,0.9958310723304749,17715.0,Sakshi,206.0,13.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-V-CDnqoFfA,2022-06-10,-0.985909938812256,7585.0,Sakshi,282.0,35.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
oAj9Dul4lZA,2022-06-11,0.9913747906684875,16518.0,Sakshi,431.0,28.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922Gv_VVLTg,2022-06-17,0.9985912442207336,104904.0,Sakshi,252.0,395.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EjHH_RCBjik,2022-06-18,0.9968733191490172,2043.0,Sakshi,242.0,5.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
roIxry7_fsA,2022-06-18,-0.9928455948829652,3038.0,Sakshi,160.0,9.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
-3Le4IEgPPI,2022-06-19,-0.9988800883293152,1481.0,Sakshi,396.0,0.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v5FewsVGbtI,2022-06-21,0.9964334964752196,31902.0,Sakshi,346.0,34.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0
qClwK88CT2o,2022-06-26,0.9978200197219848,13678.0,Sakshi,304.0,15.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bRQnf4pNvD0,2022-06-26,0.9939881563186646,4595.0,Sakshi,288.0,4.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8OGvCSgR3Lg,2022-06-28,0.9958315491676332,920811.0,Sakshi,474.0,755.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
u1RkHYXS4qA,2022-06-29,0.9894040822982788,989.0,Sakshi,510.0,0.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
SjpXSTRVHUI,2022-07-07,0.9985502362251282,10758.0,Sakshi,287.0,9.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SNORoZqUZQY,2022-07-07,0.9391376972198486,1487.0,Sakshi,299.0,1.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8lRoufowRU4,2022-07-09,0.995983362197876,2912.0,Sakshi,520.0,1.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ZjMX1AcqE4,2022-07-09,0.996800661087036,3958.0,Sakshi,286.0,2.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7hiJK-j00sE,2022-07-10,0.9976097345352172,7920.0,Sakshi,559.0,12.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-octT4Nq0CI,2022-07-10,0.9963080883026124,1163.0,Sakshi,417.0,1.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t815PRqs-vA,2022-07-11,0.9986513257026672,238332.0,Sakshi,285.0,296.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t9O5fCWO18s,2022-07-12,0.9985143542289734,19547.0,Sakshi,148.0,8.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
GHh-PZT4LVU,2022-07-13,-0.9700413346290588,18870.0,Sakshi,418.0,26.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xA7OW0C7Y7c,2022-07-13,0.9936059713363647,6814.0,Sakshi,144.0,19.0,sarvepalli.png,Kakani Govardhan Reddy,YSRCP,Sarvepalli,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
