ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy, Botsa , vidadala ,Kakani,vijayasai reddy,kotamreddy ,lakshmi parvathi,roja,vidya deevena,nellore ,Machilipatnam,srikakulam,yuvashakti,tadepalli,ayyanna patrudu ,investors summit,ys vijayamma,Pension,vangaveeti radha,suprem court,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,cpi narayana,gudivada ,varahi ,election commission,nellore mekapati,kodi kathi,maa nammakam nuvve jagan,nandigama,High Court
cZPet7313Ow,2022-11-22,-0.9958866238594056,723.0,TV5,590.0,0.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd7hpke9w6Y,2022-11-22,-0.9982261061668396,3048.0,ABN,465.0,5.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XnLaxkBXJX4,2022-11-22,-0.9943681359291076,117800.0,TV5,510.0,281.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2VFIB0CIlQ,2022-11-22,-0.998443067073822,3476.0,TV5,251.0,5.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rY3a_n-DasY,2022-11-22,-0.999458372592926,4564.0,ABN,285.0,8.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OZLG7z6stsg,2022-11-22,-0.9988864064216614,1481.0,ABN,245.0,7.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KT_K8Tuvdh4,2022-11-22,-0.9975146055221558,10075.0,ABN,140.0,33.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ziELTSPNnvs,2022-11-22,-0.9884873628616332,3977.0,ABN,305.0,7.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nvrWFo2WiLg,2022-11-23,-0.997707724571228,1554.0,ABN,228.0,0.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
y7Pmp6NEBSE,2022-11-23,-0.9943669438362122,1803.0,TV5,120.0,6.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIQJZqs8TlE,2022-11-23,-0.997172713279724,51091.0,ABN,210.0,122.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bf52AyIaoLY,2022-11-23,-0.9937869310379028,7385.0,ABN,210.0,16.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HHlM1_-hng,2022-11-23,0.9731625914573668,4098.0,TV5,135.0,7.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3hyeU2IsdD4,2022-11-23,-0.9951072931289672,2848.0,ABN,230.0,7.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELhMC6w9MRw,2022-11-23,-0.9827228784561156,36610.0,ABN,205.0,94.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8YVfcHQToM,2022-11-23,-0.9987620115280152,637.0,ABN,345.0,2.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3zc1DnED39w,2022-11-23,-0.9990617632865906,636.0,ABN,145.0,1.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rQ6hpNGkMcA,2022-11-23,0.9937306642532348,8844.0,TV5,380.0,18.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b5fYlIasQgg,2022-11-23,-0.9994256496429444,999.0,ABN,190.0,2.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yo2rkHWd89Y,2022-11-23,-0.9994520545005798,3709.0,TV5,195.0,10.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VHnNZIfLTNE,2022-11-23,0.9934645295143129,1747.0,ABN,215.0,4.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6J-pf1d5Qrw,2022-11-23,-0.9935582280158995,16373.0,TV5,145.0,30.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G56o8xBaWRI,2022-11-23,0.9891852140426636,17007.0,TV5,200.0,37.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PHc2CRW-z-0,2022-11-23,-0.9971612691879272,28650.0,ABN,240.0,74.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GqEWFncfjAI,2022-11-23,-0.9929137229919434,168635.0,TV5,380.0,387.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AxWI4-if84o,2022-11-23,-0.998094379901886,14689.0,ABN,190.0,31.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JsYgE6uDNqM,2022-11-23,0.9847646355628968,6454.0,TV5,105.0,5.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YyLZWrluZQw,2022-11-23,0.9836509823799132,79779.0,TV5,255.0,146.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NuKyayLFQZQ,2022-11-23,-0.9994043111801147,7595.0,ABN,245.0,22.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCPXQfQrv_I,2022-11-23,-0.998475968837738,18830.0,ABN,190.0,25.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JN4mMYWFMNE,2022-11-24,-0.9989020824432372,51154.0,TV5,345.0,116.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Cd7qHou-U,2022-11-24,-0.998210310935974,107919.0,TV5,190.0,201.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbmMq7_mMKw,2022-11-24,-0.9927780032157898,3306.0,TV5,95.0,4.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4wsUKH39fB8,2022-11-24,-0.9974417686462402,23994.0,TV5,210.0,51.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OrUYEFJM4s0,2022-11-25,0.9916661381721495,144291.0,TV5,275.0,445.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Ikyx-JpClA,2022-11-25,0.982650339603424,14623.0,TV5,160.0,26.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iKFFHTCbqTs,2022-11-25,-0.9897659420967102,2173.0,TV5,120.0,5.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mZB7S00Y3Lw,2022-11-25,-0.999334990978241,36555.0,TV5,170.0,116.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1yVgeYn0IdI,2022-11-25,0.9955079555511476,12929.0,TV5,200.0,37.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhZsl4keeaE,2022-11-25,-0.9993976354599,83437.0,TV5,380.0,196.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9z3tsDYGz6k,2022-11-25,-0.9985408782958984,45412.0,TV5,295.0,109.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PYHaLn0bZSQ,2022-11-26,-0.9971811771392822,6170.0,TV5,299.0,8.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3yvipXGatcY,2022-11-26,-0.9986096620559692,23062.0,TV5,120.0,59.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12pGaSYwq_Y,2022-11-26,-0.9910507202148438,1807.0,TV5,162.0,4.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vaSxMEk8IBI,2022-11-26,0.99427729845047,26974.0,TV5,370.0,34.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xU-qx2AV2z0,2022-11-26,-0.996220052242279,3254.0,TV5,310.0,19.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
S0TTOyxxWQw,2022-11-26,0.9792461395263672,16515.0,TV5,345.0,29.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jyBBffuiPsQ,2022-11-26,-0.9897547364234924,9900.0,TV5,215.0,41.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
itCXI6BhGYE,2022-11-26,0.9961937665939332,1941.0,TV5,181.0,0.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgaqmj2FOzE,2022-11-26,-0.9981594681739808,20135.0,TV5,295.0,60.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fOsYVtW2AcM,2022-11-28,-0.9979390501976012,5677.0,TV5,135.0,22.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JL8avAc9lFE,2022-11-28,-0.9994513392448424,11736.0,TV5,200.0,47.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ya_Nuv3_-5M,2022-11-28,0.9899987578392028,40276.0,TV5,385.0,77.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9kx5gc9h5SM,2022-11-28,0.9906232953071594,100316.0,TV5,285.0,181.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GXVrbhO5-Ls,2022-11-28,-0.998138189315796,2571.0,ABN,240.0,6.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z1Te-ONqmPA,2022-11-28,-0.995162308216095,2762.0,ABN,175.0,7.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TduBQ2EYI2Y,2022-11-28,-0.9994891881942748,3476.0,ABN,145.0,5.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
