ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,panchayat elections,Kuppam,janasena party,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy,vijayasai reddy,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,Pension,vangaveeti radha,suprem court,tdp leaders arrest,ap development,chintamaneni prabhakar,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,butchaiah chowdary,gudivada ,Kodali Nani ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
GDANtdZFJa8,2023-01-05,-0.9935877323150636,4309.0,Sakshi,476.0,24.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YuFgaYN6LeI,2023-01-06,0.9970813393592834,13178.0,ABN,160.0,28.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9QWz4h-TbpI,2023-01-06,-0.9991145730018616,78986.0,ABN,530.0,68.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3YNVSJXCEKg,2023-01-06,0.9696592092514038,27420.0,ABN,340.0,77.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZdp3NmZDgg,2023-01-06,0.9953861832618712,81341.0,TV9,374.0,74.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XuKy0GdUOfU,2023-01-06,0.9864434003829956,18573.0,ABN,460.0,34.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUxV8nQ_JX8,2023-01-06,-0.99226576089859,3817.0,ABN,310.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dv4UFmypzsg,2023-01-06,-0.9927158951759338,10356.0,ABN,220.0,9.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HW3CFfUg9SI,2023-01-06,-0.9915931224822998,57237.0,ABN,510.0,69.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUtKNG_mOQM,2023-01-06,-0.9866933226585388,10728.0,ABN,360.0,12.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tVrgiYVw0VY,2023-01-06,-0.9971141815185548,542.0,Sakshi,136.0,1.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8FMR4I75a6k,2023-01-06,-0.9826274514198304,16188.0,Sakshi,370.0,62.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K8e4LpGttbc,2023-01-07,-0.9986487030982972,2219.0,ABN,460.0,0.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z7ZQ1PIymFQ,2023-01-07,0.9979389309883118,3931.0,TV9,385.0,8.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Z5z4g-qsqvE,2023-01-07,-0.9977499842643738,1072.0,ABN,410.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1jspFomXvho,2023-01-07,0.9976673722267152,1183.0,ABN,430.0,6.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dvTyy1FkTt4,2023-01-07,-0.9925392270088196,9935.0,ABN,405.0,16.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fP1nRz-v7xw,2023-01-08,-0.997236967086792,40929.0,ABN,296.0,97.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYliQpC80uQ,2023-01-08,-0.9994592070579528,7187.0,ABN,267.0,9.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIAMSl1S16o,2023-01-09,-0.9984642267227172,8946.0,ABN,170.0,33.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k306UyGuU9I,2023-01-09,-0.998338222503662,3985.0,ABN,250.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rzhg4cpJE44,2023-01-09,-0.998625636100769,450.0,ABN,530.0,0.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qjU_Ys2hPkE,2023-01-09,-0.996368408203125,18916.0,ABN,275.0,16.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t40wx5eaM9A,2023-01-09,-0.9898927807807922,481.0,ABN,345.0,1.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EiMWcWvsrFY,2023-01-09,-0.9984625577926636,7561.0,ABN,505.0,16.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RmIcg-Q73sw,2023-01-09,-0.9988240599632264,387.0,ABN,415.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byNMpggO1os,2023-01-09,-0.9897273182868958,530.0,ABN,420.0,1.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_2CrlYABuXk,2023-01-09,-0.9994685053825378,5204.0,ABN,325.0,12.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHZEnhBR7-w,2023-01-09,-0.9994854927062988,70958.0,ABN,320.0,264.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fhD8dpjUnlU,2023-01-09,0.9863157868385316,12269.0,TV5,450.0,19.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8ThH6NX4Zhs,2023-01-09,0.9972054362297058,25465.0,TV5,455.0,46.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dqftPqWvU64,2023-01-10,0.9962642788887024,38915.0,TV5,490.0,67.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yTkIvzolkEc,2023-01-10,-0.9986305236816406,6425.0,ABN,269.0,7.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YD9w2bo4878,2023-01-10,0.9982271790504456,2125.0,ABN,252.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDbf3xbHcug,2023-01-10,0.9975123405456544,21204.0,TV5,500.0,20.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3cA5Lu6-UHI,2023-01-11,-0.9691331386566162,32538.0,ABN,415.0,47.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y61iBgbPFPQ,2023-01-11,-0.9952272176742554,8309.0,ABN,305.0,17.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LS2T33nKDAw,2023-01-11,0.9974752068519592,16034.0,TV9,598.0,16.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hZfwaDrjRyI,2023-01-12,0.9953092932701112,16684.0,TV5,405.0,25.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPVan3AEHi8,2023-01-12,0.9876011610031128,5319.0,ABN,315.0,6.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sqLnZ0lAjqg,2023-01-12,-0.9913300275802612,35427.0,TV5,295.0,51.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JhOOd_11jaw,2023-01-13,0.9855313301086426,2391.0,TV9,115.0,1.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xx6_y4ZHZbI,2023-01-14,0.9982054233551024,1987.0,ABN,156.0,3.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUC5F-q2wC4,2023-01-14,-0.9983267188072203,1174.0,TV9,74.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tReDJVgjjfo,2023-01-14,0.9988309741020204,3077.0,TV9,430.0,7.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HlL1WYzEbys,2023-01-15,0.9985916018486024,4128.0,Sakshi,152.0,0.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R05Me05mctY,2023-01-15,-0.9987970590591432,2652.0,ABN,104.0,3.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AOuhbqKupQ8,2023-01-15,0.997246503829956,1288.0,ABN,207.0,1.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rk9qnqq-wfc,2023-01-16,-0.9992677569389344,1749.0,ABN,190.0,3.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jVvz3gg6li4,2023-01-16,-0.9946082830429076,2426.0,ABN,305.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFkdpA5WxAM,2023-01-16,-0.9977498650550842,47167.0,TV5,400.0,85.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0lbyj8QdzhY,2023-01-16,-0.9978461265563964,1846.0,ABN,370.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THzo0Rn1JgQ,2023-01-16,-0.9976351261138916,10400.0,ABN,330.0,13.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n0ntratx4MU,2023-01-16,0.979130208492279,1996.0,ABN,185.0,1.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9rfWX0D8v9M,2023-01-17,-0.993369162082672,7585.0,ABN,250.0,11.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oWaSGT-gU7E,2023-01-17,-0.9987075328826904,8006.0,ABN,245.0,26.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F2v4v-nYiDg,2023-01-17,-0.9969847798347472,3784.0,ABN,150.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L39asGnOnyI,2023-01-17,-0.99550062417984,4255.0,ABN,235.0,11.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iZBJKrZlOmU,2023-01-17,-0.9994112253189088,14141.0,ABN,355.0,21.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bRyisOWztb8,2023-01-17,0.9986205101013184,81190.0,ABN,520.0,153.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vzwtdPqanh4,2023-01-18,0.9949710369110109,1203.0,ABN,284.0,1.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r3h2c0vhOmU,2023-01-18,-0.9993894100189208,1428.0,ABN,533.0,0.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ZOsiF7JMSI,2023-01-18,-0.998644769191742,621.0,ABN,255.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hZ1X6gq8pyU,2023-01-18,-0.9992644190788268,674.0,ABN,465.0,2.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FI_Mjc3Efm4,2023-01-19,-0.9984459280967712,6748.0,ABN,145.0,11.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HZbpzFf-uAk,2023-01-19,-0.9982927441596984,304.0,ABN,360.0,1.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
zB0lFZnjv-U,2023-01-19,-0.999359667301178,10724.0,TV5,375.0,6.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgQ9pb9drU,2023-01-19,-0.995027482509613,449.0,ABN,335.0,1.0,denduluru.png,Abbaya Chowdary Kothari,YSRCP,Denduluru,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
