ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,Atchannaidu,YSRCP Plenary,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy,Kakani,vijayasai reddy,jogi ramesh ,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,ayyanna patrudu ,vangaveeti radha,suprem court,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,tadipatri,Anam Ramanarayana Reddy,janasena alliance with tdp,gudivada ,Kodali Nani ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
h0QE7nRsmZw,2022-10-28,-0.9972683191299438,1626.0,ABN,351.0,0.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
mDvS0Y17NZk,2022-10-28,-0.9993139505386353,3093.0,ABN,105.0,4.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
_7M0gO69DEs,2022-10-28,-0.925821840763092,2467.0,TV5,498.0,1.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QaXZWvHu4cE,2022-10-28,-0.9717333912849426,1321.0,Sakshi,530.0,1.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GgyJY5ee7RQ,2022-10-28,-0.9921941757202148,3391.0,TV5,435.0,4.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m7f3HG6tDeQ,2022-10-29,0.9974530339241028,2362.0,Sakshi,55.0,7.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MbIpVD0MyLM,2022-10-29,-0.9500264525413512,4579.0,TV5,153.0,4.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gdjh5N_BKD0,2022-10-31,-0.9960721731185912,59724.0,ABN,575.0,46.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wn44Av7kqGI,2022-10-31,0.9881640672683716,33575.0,Sakshi,496.0,207.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ODpEcmtNAI,2022-10-31,-0.9959716200828552,6390.0,Sakshi,407.0,33.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HVXw74GY_M8,2022-11-01,-0.998449683189392,16387.0,Sakshi,235.0,107.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyP_MrToGz4,2022-11-01,0.9977879524230956,4981.0,TV5,175.0,15.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-DTLFhHcc5g,2022-11-01,0.9974756836891174,880.0,TV5,170.0,7.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
s50Btu5Ihis,2022-11-01,-0.9941465854644777,824.0,TV5,305.0,1.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rt7LR_z23zw,2022-11-01,-0.9747388958930968,48783.0,Sakshi,343.0,114.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8sDv6U1nFGc,2022-11-01,0.998755931854248,365.0,TV5,280.0,1.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S7ghj3WYZhw,2022-11-02,0.986861526966095,2663.0,TV5,428.0,9.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74rW9cYzjbo,2022-11-02,-0.9936426877975464,2909.0,TV5,518.0,7.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xhfhSPumZ4,2022-11-02,-0.972598910331726,1027.0,ABN,218.0,0.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9mEDSHl1Bsc,2022-11-03,-0.9993733763694764,1181.0,ABN,205.0,5.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QH_oms8kWPg,2022-11-03,-0.9824876189231871,858.0,ABN,200.0,4.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yWLpvOdqvSQ,2022-11-03,-0.9991670846939088,2060.0,ABN,190.0,3.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DW9Lqnx8y30,2022-11-03,0.9956427812576294,5930.0,ABN,475.0,5.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Xl286kSLW8,2022-11-03,-0.9982132911682128,2920.0,ABN,395.0,7.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34RAZaPQ8RM,2022-11-03,-0.9994685053825378,2874.0,TV5,215.0,3.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taHG0UcMaes,2022-11-03,-0.9973223805427552,184679.0,TV5,135.0,296.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIrnIrItJh0,2022-11-03,-0.9978203773498536,3685.0,TV5,240.0,5.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PgW9QtXe-_A,2022-11-03,-0.9946061968803406,2611.0,ABN,380.0,2.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
iH4q6LLDQq8,2022-11-03,0.9975777268409728,1450.0,Sakshi,279.0,5.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YvhZFGuY5RA,2022-11-03,-0.9994755387306212,1898.0,ABN,270.0,0.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3mgCrPTHzY8,2022-11-03,-0.9875181317329408,1025.0,ABN,299.0,10.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VJ8y0M6FSfQ,2022-11-03,-0.9982969164848328,1087.0,ABN,215.0,0.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J__C3QSAz2w,2022-11-03,-0.9989895224571228,690.0,ABN,165.0,3.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
co-tP05ReLA,2022-11-03,-0.9976964592933656,2479.0,TV5,87.0,12.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AZZ2WmRKgiM,2022-11-03,-0.9985511898994446,5171.0,TV5,220.0,20.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JmT1IbpNPus,2022-11-04,-0.9994743466377258,14371.0,TV5,190.0,10.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
_q2trtpE08Y,2022-11-04,0.9964061379432678,2901.0,Sakshi,176.0,4.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
qKgcqphvidQ,2022-11-05,0.9883761405944824,4183.0,Sakshi,177.0,4.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sCSk3SAoFJ8,2022-11-06,0.9954437017440796,39410.0,TV5,440.0,12.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nOsP_CnyL7w,2022-11-07,-0.9992225170135498,102612.0,Sakshi,515.0,198.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bcFxti7-G_I,2022-11-08,0.9975191354751588,22378.0,TV5,430.0,76.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XQJk7nJKQuw,2022-11-08,-0.9592586159706116,2895.0,TV5,360.0,2.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KIDVZa63vSE,2022-11-08,-0.9937893748283386,33220.0,TV5,210.0,58.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UmQrvR69Br4,2022-11-08,0.9975268244743348,2101.0,Sakshi,237.0,7.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ly3baIBDdI8,2022-11-09,-0.992527723312378,48970.0,TV5,565.0,41.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I6IPsw-2M_4,2022-11-11,0.9956888556480408,493.0,Sakshi,452.0,0.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ytlyv3pVjCg,2022-11-12,-0.99130517244339,864.0,ABN,77.0,2.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yD-DdG_DjSA,2022-11-13,-0.9880472421646118,18747.0,Sakshi,348.0,26.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7HgzfDFjak,2022-11-14,-0.9971784353256226,9962.0,Sakshi,274.0,21.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lag6JK9AHYE,2022-11-15,-0.9989093542099,9960.0,TV5,355.0,62.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bafI69tpQvM,2022-11-15,0.9950409531593324,2398.0,Sakshi,298.0,8.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
_1Zy0NxkERc,2022-11-16,-0.994210124015808,3902.0,ABN,280.0,2.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ByyhfgRLS9A,2022-11-16,0.9891757369041444,3560.0,Sakshi,535.0,6.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YwhPL8yYXbk,2022-11-16,-0.9941664934158324,14404.0,ABN,300.0,44.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sNrv8qhtdSE,2022-11-17,-0.9903408885002136,1586.0,TV5,185.0,5.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYIYd9toC4E,2022-11-17,-0.9992061257362366,39547.0,TV5,275.0,98.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vhMzHcjR-U8,2022-11-17,0.9874365329742432,5497.0,ABN,411.0,8.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IqgxXkOGxXw,2022-11-18,-0.9962414503097534,3788.0,TV9,299.0,8.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fFvrK37PEEM,2022-11-18,-0.9989832043647766,2333.0,TV9,298.0,8.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kid7rG-YWKA,2022-11-18,-0.9992101192474364,1599.0,TV9,206.0,1.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vCtV2q9zm4Y,2022-11-18,0.9861515164375304,72543.0,Sakshi,336.0,99.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yBHLE6kjV-U,2022-11-19,0.987716019153595,1888.0,TV9,590.0,1.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaleQGHZRWk,2022-11-19,0.9978373646736144,624.0,TV9,461.0,0.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nkV6zaayuHw,2022-11-19,-0.9957491159439088,6647.0,TV5,145.0,16.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URHc47PmO6I,2022-11-20,-0.9942949414253236,2325.0,TV9,531.0,0.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lzICkNACJyw,2022-11-20,0.9935392737388612,6213.0,Sakshi,546.0,9.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XddKi5Zh0ZQ,2022-11-21,0.9923943281173706,656.0,ABN,230.0,3.0,penamaluru.png,kolusu parthasarathy,YSRCP,Penamaluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
