ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,MLC Elections 2023,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
YWZCc3_DUgs,2021-11-12,-0.9960261583328248,18004.0,Sakshi,428.0,64.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YADSekYSRdw,2021-11-12,-0.9994527697563172,664.0,Sakshi,313.0,2.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kglu-WWjqJU,2021-11-14,0.998139262199402,1944.0,Sakshi,223.0,3.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nn0nBszzzBo,2021-11-17,0.9846044182777404,85136.0,Sakshi,169.0,139.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S7TsVyZ95u8,2021-11-18,0.9985180497169496,41789.0,Sakshi,488.0,103.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFGdOae-7pU,2021-11-18,-0.9967098236083984,30434.0,Sakshi,256.0,46.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rJpgTx_4cXw,2021-11-18,-0.9973735809326172,7414.0,Sakshi,129.0,12.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nxlgqPpS2ew,2021-11-18,0.9969524145126344,30057.0,Sakshi,156.0,54.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
CQO-n4KpBMo,2021-11-20,-0.990426242351532,367808.0,Sakshi,368.0,0.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xx9XYP2RaQ,2021-11-21,-0.9976868629455566,133950.0,Sakshi,60.0,56.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hX4ATnJ6eD8,2021-11-21,-0.998916745185852,345668.0,Sakshi,46.0,269.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rep7abu6R-E,2021-11-21,-0.9977251887321472,725697.0,Sakshi,57.0,559.0,anakapalli.png,Beesetti Venkata Satyavathi,YSRCP,Anakapalli,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
