ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,Atchannaidu,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy, Botsa ,Kakani,vijayasai reddy,kotamreddy ,roja,nellore ,srikakulam,yuvashakti,tadepalli,Pension,suprem court,tdp leaders arrest,ap development,tadipatri,varahi ,nellore mekapati,nandigama,High Court
1iyio5cq-0o,2023-02-15,0.9810097217559814,5082.0,ABN,232.0,14.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
n2_bih7dJs0,2023-02-15,-0.9911275506019592,938.0,TV9,545.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LalxNoeFnj0,2023-02-15,-0.9909747242927552,895.0,TV9,455.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wTooJn9eZTE,2023-02-15,-0.9976271986961364,3924.0,ABN,453.0,24.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhb0mCEk2Hc,2023-02-15,-0.993196964263916,1122.0,Sakshi,322.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L4aMqm7b5Ug,2023-02-16,0.98426616191864,1132.0,TV9,282.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmCfUZyisgM,2023-02-16,0.9987659454345704,136195.0,Sakshi,516.0,197.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn-6eNQiX-k,2023-02-16,0.998656153678894,1904.0,TV9,380.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eCuyHR8EXjU,2023-02-17,0.994731903076172,2407.0,ABN,484.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k12zx9bmZJA,2023-02-17,0.9795143604278564,9655.0,TV9,177.0,19.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4Ajw2q6Lbk,2023-02-18,-0.9983680844306946,1387.0,TV9,247.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-tqM8Q_NNyQ,2023-02-18,0.9975098371505736,919.0,TV9,428.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cdkb2td4J8,2023-02-20,0.997582197189331,2271.0,TV9,296.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kbqIy0TKlOU,2023-02-20,-0.9857310652732848,2370.0,TV9,291.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AtIfEdDVElI,2023-02-20,0.99723082780838,2469.0,TV9,319.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0SXsox2kpGI,2023-02-20,0.987901210784912,2430.0,Sakshi,454.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LQOEqOcse_U,2023-02-21,-0.9949287176132202,157585.0,TV5,130.0,211.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAHStwOLV3E,2023-02-22,0.9978651404380798,828.0,TV5,236.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
o3uXt9qRGgg,2023-02-22,0.9963124394416808,3603.0,TV9,315.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HBkafusPXw4,2023-02-22,0.998246431350708,937.0,Sakshi,239.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
P81atZ5GtZc,2023-02-23,-0.99845290184021,16401.0,ABN,170.0,16.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
j3ZJI0Xbyw8,2023-02-23,-0.9977322816848756,15354.0,ABN,150.0,20.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6C9Ab3GI7dU,2023-02-23,-0.9974613189697266,17544.0,ABN,315.0,57.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BL3dDfZjSIc,2023-02-23,-0.9966806769371032,9908.0,TV9,274.0,14.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
-6TDYrlU9zs,2023-02-23,-0.999053418636322,3783.0,TV9,183.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-nEQts_Oj_8,2023-02-23,-0.9991934895515442,7857.0,TV9,304.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pUh_whsOHqs,2023-02-24,-0.9935603141784668,1846.0,Sakshi,255.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-AgJNNLXTYc,2023-02-24,-0.99437814950943,4929.0,ABN,338.0,11.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
x2MYzcX6m1c,2023-02-27,-0.9987351298332214,799.0,TV9,320.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rdh_X-xk57k,2023-02-27,0.9908135533332824,594.0,TV9,260.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
xDmjCSqJHCU,2023-02-28,0.9948348999023438,34572.0,TV9,227.0,35.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kGC_cmFVjgc,2023-02-28,0.9988208413124084,485.0,ABN,236.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nttU00FaquY,2023-02-28,0.9952526092529296,3515.0,TV9,234.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-xnVYiok_Ao,2023-02-28,0.998180627822876,14708.0,TV9,295.0,104.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TXkNnu4mWF0,2023-02-28,-0.9846718907356262,599.0,TV9,306.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ZC7LiCQ4PQ,2023-02-28,-0.998390793800354,1874.0,TV9,339.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08hHWdKxQOM,2023-02-28,-0.9972341656684875,267.0,ABN,254.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lMpyuaqxaG4,2023-03-01,0.9942580461502076,885.0,TV5,310.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MM3axmUcl4o,2023-03-01,-0.9712305068969728,27169.0,TV9,272.0,98.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUnrZqGgtNI,2023-03-01,-0.9965928196907043,5525.0,TV9,167.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zI-1FvvTYCo,2023-03-02,0.9984980821609496,1704.0,TV9,77.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z8HXQon64aY,2023-03-02,0.9985236525535583,677.0,TV9,215.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fXLjXUE-l1o,2023-03-06,-0.9989068508148192,1602.0,ABN,240.0,21.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97yOHoAHPXQ,2023-03-08,-0.9959818124771118,2392.0,TV9,269.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
eHYgFar67sc,2023-03-10,-0.998918890953064,3020.0,TV9,219.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UwLAKwVQ7Mk,2023-03-10,-0.9948359727859496,8304.0,TV9,216.0,10.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhzKF7T7yu8,2023-03-10,-0.9892507791519164,21978.0,TV9,342.0,21.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
euZg8UUkg0M,2023-03-10,-0.9965119957923888,2519.0,TV9,205.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rtarfNAMC-M,2023-03-10,0.9803873896598816,2248.0,TV9,336.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773fe-EhjQE,2023-03-10,-0.9935870170593262,1489.0,TV9,185.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bTqXwXeAsrg,2023-03-12,-0.991242289543152,1303.0,TV9,222.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIXBbleypDA,2023-03-12,-0.9971604347229004,808.0,TV9,260.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
bRI0XL0lQYI,2023-03-12,0.993585169315338,833.0,TV9,269.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WQ8dh4pmQPo,2023-03-12,-0.9992468357086182,962.0,TV9,264.0,11.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g_wK_-iC3GI,2023-03-12,-0.9965879917144777,1670.0,TV9,276.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
q0STtM6oLL0,2023-03-13,0.9984512329101562,2791.0,TV9,214.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
WFIQxbd96cs,2023-03-14,0.9950513243675232,1428.0,ABN,150.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dszQWIyY6XY,2023-03-15,-0.9811345338821412,13661.0,TV9,319.0,15.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KepV5Vvk5qQ,2023-03-15,-0.9972109198570251,5773.0,TV9,355.0,11.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vypUgITgBOs,2023-03-16,-0.998139262199402,50233.0,TV9,247.0,11.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pUySlT7oYBw,2023-03-17,-0.9949952363967896,1451.0,TV9,285.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IfhiHUIjoJ4,2023-03-17,0.9836453199386596,5983.0,ABN,150.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_dU9baQV0qM,2023-03-20,-0.9975245594978333,1748.0,TV9,184.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cQopDyGMHsA,2023-03-23,-0.991781771183014,164884.0,Sakshi,107.0,531.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FNhZglYOeqk,2023-03-24,-0.9926766157150269,735.0,TV9,320.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z8rBuk838Y,2023-03-24,0.9934577345848083,3641.0,TV9,337.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
y0kSY48V51U,2023-03-24,-0.9835383296012878,2237.0,TV9,206.0,7.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rl5PFl2pjPA,2023-03-24,-0.98395174741745,549.0,TV9,110.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
CX5yT2jlDU0,2023-03-24,-0.9926164746284484,997.0,TV9,300.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vbQ3ygsSA6Q,2023-03-26,-0.9788206815719604,2964.0,TV9,174.0,14.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s64w1zGLb-A,2023-03-26,-0.9983924031257628,21822.0,Sakshi,312.0,52.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Asty6NDPwyg,2023-03-26,-0.9950113296508788,7428.0,TV9,292.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Z-0iCUVnowk,2023-03-26,-0.994520366191864,9786.0,TV9,240.0,13.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOJNonR3tHQ,2023-03-27,-0.9964396357536316,6903.0,TV9,296.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
cuRtZk2r1-I,2023-03-28,0.9832736253738404,400.0,TV5,220.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOobwf_v5jw,2023-03-30,0.996204912662506,17651.0,ABN,315.0,23.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5PsM-AG6wB8,2023-04-01,-0.9992477893829346,1209.0,TV9,162.0,7.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8FJy41_GXoE,2023-04-01,0.9964249730110168,14849.0,TV5,348.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
nAy-jCWRmXc,2023-04-04,-0.998371422290802,69127.0,ABN,305.0,320.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
