ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy,Kakani,vijayasai reddy,kotamreddy ,lakshmi parvathi,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,gudivada ,Kodali Nani ,varahi ,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
_pGQZZa2Cvo,2022-11-23,-0.9982417821884156,2009.0,Sakshi,157.0,8.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3crPg6qWDiU,2022-11-23,-0.994077205657959,3064.0,TV9,343.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uDGaENuob-s,2022-11-23,0.9976727366447448,10945.0,TV5,445.0,7.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YuRoL4rn0io,2022-11-24,0.9927248954772948,2333.0,Sakshi,453.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cPwTZLukRI0,2022-11-24,0.9707602262496948,2183.0,TV5,345.0,9.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82n6e_z1F5U,2022-11-24,0.9986997842788696,44036.0,Sakshi,498.0,57.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BPCkByQVjAc,2022-11-24,0.9985846281051636,6535.0,TV5,550.0,39.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NynoQY3Rea8,2022-11-25,0.9939759373664856,634.0,ABN,309.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WL0ttToO_VE,2022-11-26,0.9769495129585266,14543.0,ABN,375.0,54.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVGT9oAFv8o,2022-11-26,0.998683750629425,2946.0,Sakshi,373.0,7.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Vmp9bwajKM,2022-11-26,-0.9991025924682616,4120.0,TV5,330.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PejlkTrnPpw,2022-11-28,-0.998888909816742,6577.0,TV5,324.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
z1Te-ONqmPA,2022-11-28,-0.995162308216095,2762.0,ABN,175.0,7.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FlhHTtjfTf0,2022-11-29,-0.9902297854423524,13838.0,ABN,285.0,6.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UUfNiSmd7Cc,2022-11-29,-0.9931076169013976,32836.0,ABN,385.0,46.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c-YmLC25L8M,2022-11-29,-0.9868627786636353,13146.0,ABN,300.0,7.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lgh9epHBPpg,2022-11-29,-0.9735903143882751,1574.0,ABN,425.0,4.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OO7_y2st0QQ,2022-11-29,-0.995591163635254,2892.0,ABN,335.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSdV1oWVx1M,2022-11-29,-0.9981834292411804,4869.0,ABN,430.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aE6fbU35RAs,2022-11-29,-0.9968170523643494,44350.0,ABN,430.0,70.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JXDfwTA1pSI,2022-11-30,-0.9974310994148254,5892.0,TV9,243.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cajbebq8y9k,2022-11-30,-0.9887884259223938,3328.0,ABN,360.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iFc3nMMNlOQ,2022-11-30,0.9987882971763612,1454.0,Sakshi,260.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
I0XTaicXfoA,2022-11-30,-0.9780008792877196,4492.0,TV9,384.0,3.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aJU2ZXAe1Y8,2022-12-02,-0.9919360876083374,1284.0,TV9,254.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q23gShgVmjI,2022-12-02,-0.9963730573654176,2162.0,TV9,225.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1wT2kCSQyU,2022-12-02,-0.9976217150688172,2832.0,TV9,282.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pGsoSWtp9lk,2022-12-02,-0.9977586269378662,1008.0,TV9,217.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
id50qfvJs-8,2022-12-02,-0.9960098266601562,902.0,TV9,439.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apBnC7bVlXY,2022-12-02,-0.99738210439682,19728.0,ABN,360.0,32.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CmsckLoXrF8,2022-12-02,-0.9982209801673888,1949.0,Sakshi,222.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XDHpDWjPtfo,2022-12-03,-0.9892528653144836,1488.0,TV9,189.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NgUp8OPQw_U,2022-12-03,-0.9994377493858336,1078.0,TV9,453.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krADEFV2cpk,2022-12-03,0.9953933954238892,2945.0,TV9,495.0,4.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WeGJClZ1t1g,2022-12-03,0.98885577917099,3064.0,TV9,454.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIb9kcytCRU,2022-12-03,-0.999257743358612,953.0,TV9,296.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TtVrnhh1E9M,2022-12-03,-0.9989343285560608,1067.0,TV9,315.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7jDHLjLbqMk,2022-12-03,-0.9973403811454772,2923.0,TV9,384.0,4.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ji3iu8rVYBk,2022-12-03,-0.9986972212791444,2023.0,TV9,314.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HewysfGWkH4,2022-12-03,-0.9920559525489808,650.0,TV9,177.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klh9-i8EGfM,2022-12-03,0.9886537194252014,954.0,TV9,215.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QjcbdRTDpRM,2022-12-03,-0.995956003665924,4864.0,TV9,304.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z_cDBm7CyU,2022-12-04,-0.996188461780548,3363.0,TV9,269.0,11.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ujlps5KNSJw,2022-12-04,-0.9975855350494384,2948.0,TV9,158.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XdyHuh19pT8,2022-12-04,-0.9991320967674256,2632.0,TV9,163.0,17.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mEDLrSNgXNU,2022-12-04,-0.990126609802246,22283.0,TV5,340.0,33.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UWdwVcFb2rw,2022-12-04,-0.9962561130523682,813.0,TV9,264.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vfh1XSMSvic,2022-12-04,0.9920344948768616,5070.0,TV9,424.0,4.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q3t9SsE_Eko,2022-12-04,0.987288236618042,1634.0,TV9,191.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1XqsErbxPMQ,2022-12-04,0.9888585805892944,1297.0,TV9,277.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bUjr3P89mO4,2022-12-04,-0.9979209303855896,15431.0,TV5,325.0,12.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
qa-Dn1lE2ao,2022-12-04,0.9987993240356444,1762.0,ABN,115.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NxSEAs1HFO0,2022-12-04,-0.9674453139305116,2912.0,TV9,247.0,16.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ud4i0o7_yOU,2022-12-05,0.9974502921104432,68745.0,Sakshi,361.0,105.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NEcCllrl45g,2022-12-05,0.9976524710655212,508.0,ABN,193.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-FaNtXBJC0I,2022-12-05,-0.9978808760643004,3330.0,ABN,230.0,9.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ktgej8VsbmI,2022-12-05,0.997399091720581,805.0,ABN,281.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AfpB6K-2a1s,2022-12-06,-0.9978147745132446,2634.0,ABN,280.0,3.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
TgwGhUbL58E,2022-12-06,-0.9993552565574646,1193.0,TV9,125.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_TgdbRiU1k,2022-12-06,-0.9979047775268556,4381.0,ABN,160.0,6.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DHjQDIxZqxA,2022-12-06,-0.992616593837738,30145.0,ABN,455.0,12.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fwqe2mXjk-A,2022-12-06,0.9895346760749816,1905.0,ABN,340.0,6.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpelvZOfFuw,2022-12-06,0.9944654107093812,13724.0,ABN,173.0,3.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-KcKD_SGy2g,2022-12-06,-0.991003394126892,8634.0,ABN,390.0,12.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mddPm2vFFfU,2022-12-07,0.9545135498046876,2950.0,Sakshi,159.0,6.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yf98Y7C9nN4,2022-12-08,-0.989820122718811,1554.0,ABN,486.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
