ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,janasena party,Ramoji Rao,ap employees,ap assembly session today,jr ntr,gorantla ,alliance,polavaram,visakha,byreddy siddharth reddy,bonda uma ,Kakani,kotamreddy ,roja,nellore ,Machilipatnam,srikakulam,yuvashakti,tadepalli,vangaveeti radha,suprem court,perni nani ,ap development,tadipatri,janasena alliance with tdp,gudivada ,Kodali Nani ,varahi ,kodi kathi,nandigama
l05ZOuwVq5E,2023-02-18,-0.8066436052322388,25849.0,TV9,184.0,68.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fc8KS2-exTo,2023-02-19,0.9908655285835266,25635.0,TV9,65.0,19.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ImHHjjM0oNk,2023-02-19,0.98652982711792,114537.0,Sakshi,85.0,43.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Z3ZZBposUGE,2023-02-19,0.9976791739463806,4583.0,TV9,232.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8pFoBGKvGVU,2023-02-19,-0.9833452105522156,4734.0,TV9,194.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hkwReEkwMYY,2023-02-19,0.9987062215805054,1235300.0,TV9,47.0,258.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
RSGRHDYlX10,2023-02-19,0.9974073767662048,22267.0,TV9,84.0,9.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
87xuSDLQ224,2023-02-19,-0.9970288872718812,2203.0,TV9,415.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bDRHO-M2RZA,2023-02-19,-0.9034487009048462,8641.0,TV9,395.0,2.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etxzNkA59gE,2023-02-20,0.9954627156257628,358805.0,TV9,415.0,280.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_MoK1pekke0,2023-02-23,0.9798054099082948,124416.0,TV9,168.0,128.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hwK6W1iDBuo,2023-02-24,-0.9937008619308472,2397.0,TV9,270.0,3.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PJJvxejTwws,2023-02-24,-0.9989795088768004,721.0,TV9,266.0,7.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
92icT5B_tGQ,2023-02-24,-0.9921616911888124,3248.0,Sakshi,175.0,43.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
D0mc0ZY8qBQ,2023-02-24,0.9915453791618348,3794.0,Sakshi,187.0,16.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cpYPMV2AgoE,2023-02-24,-0.9966952800750732,5613.0,TV9,216.0,7.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
UFcOxF9MLvk,2023-02-24,-0.9979027509689332,4870.0,Sakshi,213.0,7.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
eUcT1XSXFUM,2023-02-24,-0.9980742931365968,7277.0,Sakshi,184.0,14.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
TOf8tOCKWVA,2023-02-24,-0.9963359832763672,2433.0,TV9,117.0,3.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
q5fSmyjHlNw,2023-02-24,-0.9986737966537476,670.0,TV9,275.0,7.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
aEIDnQd9_mc,2023-02-24,-0.978715181350708,1737.0,Sakshi,260.0,3.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1
A1R8P1oQWPk,2023-02-24,-0.9978432655334472,15979.0,TV9,320.0,80.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QhEoLHbVvhg,2023-02-24,0.9794434309005736,4683.0,TV9,140.0,19.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
oyrSBnWr394,2023-02-24,0.995414137840271,6341.0,TV9,326.0,6.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
UvJPv83uHIQ,2023-02-24,-0.99906188249588,1658.0,TV9,273.0,4.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MpNVtDd7swQ,2023-02-25,-0.9899635910987854,31160.0,TV9,58.0,26.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1
9X0qjj0k3q8,2023-02-25,-0.9960789084434508,243850.0,Sakshi,223.0,264.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IS52CgeN714,2023-02-25,0.983835995197296,10262.0,TV9,188.0,15.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
nImIUiGy7ug,2023-02-25,-0.9963531494140624,12200.0,TV9,183.0,9.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cXY3hT3sFFs,2023-02-25,0.997244119644165,11312.0,Sakshi,252.0,21.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
eBtcP97WwVI,2023-02-25,-0.9982482194900512,2706.0,Sakshi,123.0,5.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
nVvsxi6fSHE,2023-02-25,-0.9975294470787048,5133.0,TV9,302.0,12.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
_wgQldvFjYc,2023-02-25,-0.9964544773101808,31754.0,TV9,58.0,27.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VThMJf46BzY,2023-02-25,-0.997082531452179,2040.0,TV9,205.0,4.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
WRm7t3JqAB8,2023-02-25,-0.9964147806167604,53203.0,TV9,192.0,95.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
LfUS02RA1K8,2023-02-25,-0.9983730316162108,2723.0,TV9,274.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
E42SaZzUprQ,2023-02-25,-0.9980459213256836,144564.0,Sakshi,272.0,161.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
U4RtdV4vNS0,2023-02-28,-0.9973638653755188,4342.0,Sakshi,165.0,8.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
wgoRrcyJZ_E,2023-03-06,0.996260702610016,11469.0,Sakshi,179.0,16.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
mxK5mNeikeE,2023-03-06,-0.9982132911682128,4689.0,Sakshi,154.0,12.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
hYlSAw7Dny8,2023-03-06,0.9959856867790222,136074.0,Sakshi,59.0,62.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
x1dDU8o-Fos,2023-03-06,0.9938740134239196,3647.0,TV9,164.0,3.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
QPBUMhUNQVU,2023-03-06,-0.970577359199524,96868.0,Sakshi,47.0,145.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Rb7C53MTNL0,2023-03-06,0.9972947239875792,2983.0,Sakshi,186.0,5.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1
gGRCpVNYGV0,2023-03-06,0.9804752469062804,1587.0,TV9,120.0,7.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1
2Wrwl-9d854,2023-03-06,-0.9846479892730712,1378.0,ABN,116.0,13.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1
fpKGKJsQsMQ,2023-03-06,-0.9870256781578064,25871.0,TV9,178.0,51.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
bF1OYhPXE94,2023-03-06,-0.9971714615821838,2031.0,ABN,179.0,23.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PNLjPyoIZjY,2023-03-07,-0.9662273526191713,20881.0,Sakshi,30.0,13.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
dh0dVLeZD_E,2023-03-07,-0.9984245300292968,16963.0,Sakshi,58.0,15.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4H4K7fG1oL8,2023-03-12,0.9937663078308104,6520.0,Sakshi,163.0,6.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
VdyzOsvRfpk,2023-03-29,-0.9964680671691896,40450.0,Sakshi,303.0,68.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
gwZBCE-nCNA,2023-03-29,-0.9867123365402222,1350.0,TV9,150.0,4.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
S15GqQ8FxKc,2023-03-29,-0.9918116331100464,1298.0,TV9,277.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nRzqV4fbXPw,2023-03-29,-0.9817102551460266,2405.0,TV9,73.0,5.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Y6ZGZsECyHY,2023-03-29,0.9964415431022644,1083.0,TV9,271.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
eXdoQwuFEms,2023-03-29,-0.9979485869407654,1300.0,TV9,272.0,11.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
u3a-LpkjBYg,2023-03-29,-0.9968107342720032,2860.0,TV9,266.0,21.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZSCK2AZE1Mg,2023-04-05,0.9983737468719482,6050.0,Sakshi,239.0,7.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
TTM83gY8ZpE,2023-04-09,-0.9993621706962584,7273.0,TV9,160.0,10.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rfqed9ubzoQ,2023-04-10,-0.997735857963562,3963.0,TV9,186.0,8.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
sQnwU2CrutI,2023-04-10,0.9933356046676636,5676.0,TV9,159.0,11.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
be_omFeCrfQ,2023-04-10,0.9879006147384644,20891.0,Sakshi,219.0,42.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8dhx4h70Dqs,2023-04-14,0.9977847933769226,1107.0,TV9,38.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3MkN4-qLem4,2023-04-14,-0.9901843070983888,5033.0,TV9,80.0,9.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
l00z7p5u-No,2023-04-14,0.9822490215301514,2386.0,TV9,278.0,5.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1QGNLnfVKLk,2023-04-14,-0.9891770482063292,1278.0,TV9,203.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
KEOcnOfpgmA,2023-04-14,-0.9958207607269288,2739.0,TV9,198.0,10.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
P_8CKgtKJnc,2023-04-14,-0.9974935054779052,4183.0,TV9,155.0,8.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rrq93Mf-kLg,2023-04-14,-0.995371162891388,1845.0,TV9,214.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
H4e47MWKIGs,2023-04-15,0.9638717770576476,3727.0,TV9,154.0,6.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
