ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
SYWOZ9oyUvw,2022-10-18,-0.9982380867004396,2239.0,ABN,235.0,8.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
c5E-0SgXFi8,2022-10-19,0.9923123717308044,34437.0,TV5,505.0,67.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FjRV_rsKntI,2022-10-20,-0.9958497285842896,20606.0,TV5,120.0,383.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625xyoDLQ8k,2022-10-20,0.9979556798934937,5691.0,TV5,357.0,5.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4eoj8gvz8Xo,2022-10-21,-0.6565765738487244,1027.0,TV5,350.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Yfel1CeNsg,2022-10-21,0.9981929659843444,4890.0,ABN,133.0,6.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dcEgTXF6A20,2022-10-21,-0.9956786036491394,847.0,ABN,36.0,3.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vT-53j_Pbno,2022-10-21,0.9981845021247864,1309.0,TV5,297.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wdq01GF1Umg,2022-10-22,-0.9917830228805542,3748.0,ABN,180.0,25.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kutn61YME7Q,2022-10-23,-0.9974162578582764,931.0,TV5,456.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VGRGZb-QhH4,2022-10-23,-0.99354350566864,32995.0,TV5,415.0,62.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x9aHrCvtaQQ,2022-10-23,0.9973022937774658,66371.0,TV5,400.0,75.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ubn6dKCj_Bc,2022-10-24,-0.9986153841018676,720.0,ABN,199.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SiZ8HH-jN0k,2022-10-24,-0.9974300265312196,4236.0,TV5,179.0,14.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6uXSWS67P-U,2022-10-25,-0.998742401599884,4296.0,TV5,280.0,13.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elNZuX2q5v8,2022-10-25,-0.989862322807312,5402.0,TV5,260.0,11.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pLTSJV8xY9k,2022-10-25,0.9818245768547058,913.0,TV5,351.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZbRxCJMg2G4,2022-10-25,-0.9950084686279296,42423.0,TV5,70.0,36.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
obVz95jtuxQ,2022-10-25,0.719157338142395,17473.0,TV5,151.0,50.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BoEfpklUp1E,2022-10-25,-0.9904453754425048,21661.0,TV5,255.0,74.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SaGCI7zBcLQ,2022-10-25,0.991479754447937,209988.0,TV5,79.0,164.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HZATnLfbDOc,2022-10-25,0.9899724721908568,8202.0,TV5,200.0,15.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VGbdXlRCU3k,2022-10-26,-0.992377519607544,1862.0,ABN,360.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E9Dr1jFzDZ4,2022-10-26,-0.9978530406951904,643.0,TV5,156.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KTEtGfGuETY,2022-10-26,0.9969544410705566,742.0,TV5,276.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LnWT9p7eFQE,2022-10-26,0.9985716342926024,806.0,ABN,225.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pqPT2Ed-RIc,2022-10-26,0.9978544116020204,1696.0,ABN,450.0,2.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba18re559Ng,2022-10-27,-0.9978188276290894,342.0,ABN,467.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z_6OkT-3ht4,2022-10-27,0.9986544847488404,4417.0,Sakshi,462.0,7.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C5sJ7uzSYl0,2022-10-27,-0.9965780377388,2702.0,TV5,323.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
txXZtLFfQeY,2022-10-27,-0.993698239326477,1177.0,TV5,204.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vASjhK98Dag,2022-10-27,0.9919215440750122,18406.0,Sakshi,310.0,124.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cWiz1DW4_3M,2022-10-27,-0.7984555959701538,1536.0,Sakshi,283.0,8.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
927I8HpHRcI,2022-10-28,0.998815655708313,903.0,TV5,410.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
349fzEopuDY,2022-10-29,-0.9983097314834596,1865.0,TV5,264.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kSBI5KbRxe0,2022-10-29,-0.9953550100326538,1325.0,ABN,84.0,5.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tM360Sb0Fb4,2022-10-29,-0.9979052543640136,569.0,ABN,175.0,3.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0
4wLUr5L1BPg,2022-10-29,-0.99442058801651,2425.0,Sakshi,287.0,6.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KNX_dzWcq0s,2022-10-29,-0.992583155632019,1073.0,TV5,320.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OjSMQua24lY,2022-10-29,-0.9988478422164916,363.0,ABN,265.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H7dqapt7Zbo,2022-10-29,-0.9940987825393676,735.0,ABN,300.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y9UAj6Rhnbk,2022-10-29,-0.9970386028289796,1195.0,ABN,177.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PoQq0O9lRt0,2022-10-30,0.9974026083946228,4271.0,ABN,420.0,9.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SbJdCPw1VQA,2022-10-30,0.8615280389785767,13443.0,ABN,545.0,59.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CvKJQY5gGj4,2022-10-30,-0.9994138479232788,3543.0,ABN,360.0,8.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J8O04MW5BFg,2022-10-30,0.9985790252685548,326980.0,ABN,495.0,295.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2XuFTp6melU,2022-10-30,0.9872593879699708,5115.0,TV5,516.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_j-WU-t5vjg,2022-10-31,0.9989270567893982,731.0,TV5,195.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0YwCkhVJ7r0,2022-10-31,0.9482091069221495,2867.0,ABN,203.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ODpEcmtNAI,2022-10-31,-0.9959716200828552,6390.0,Sakshi,407.0,33.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bWcgAINmwFc,2022-10-31,0.9987234473228456,1700.0,Sakshi,345.0,10.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbLd6q5B9Ig,2022-10-31,-0.999444305896759,324.0,TV5,133.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wn44Av7kqGI,2022-10-31,0.9881640672683716,33575.0,Sakshi,496.0,207.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sNpw0_CFv30,2022-10-31,-0.9993305206298828,2149.0,TV5,221.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rt7LR_z23zw,2022-11-01,-0.9747388958930968,48783.0,Sakshi,343.0,114.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d8hTSkpPG68,2022-11-01,-0.9976859092712402,1668.0,Sakshi,154.0,6.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
mCrbX_FfL-k,2022-11-02,-0.9872260689735411,12604.0,TV5,215.0,3.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffmoA19EZAs,2022-11-04,-0.9979109168052672,1379.0,TV5,294.0,2.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtdjuGRBxcY,2022-11-04,0.9919146299362184,562.0,TV5,177.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YyEn2WHzSzE,2022-11-04,-0.9975634813308716,7464.0,TV5,178.0,7.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
qKgcqphvidQ,2022-11-05,0.9883761405944824,4183.0,Sakshi,177.0,4.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WVDoEX2wTdk,2022-11-05,0.9932265877723694,1575.0,TV5,303.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zl0if__kgaU,2022-11-05,-0.9784151911735536,2640.0,TV5,268.0,6.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TQBoO8SY8nQ,2022-11-06,-0.9988032579421996,2415.0,TV5,480.0,9.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qidgC03Hr7I,2022-11-06,0.9847346544265748,990.0,TV5,320.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mo6pn6HHhgU,2022-11-07,0.9745112061500548,1202.0,Sakshi,186.0,3.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EXFtn9yK7x4,2022-11-07,-0.9976535439491272,15798.0,TV5,300.0,21.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
pxgvhnuO9KU,2022-11-08,-0.9936367273330688,1213.0,TV5,270.0,5.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
UcjHmYR8jiE,2022-11-09,-0.9956525564193726,1684.0,TV5,259.0,4.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
cXJNzz_46L0,2022-11-09,-0.991323947906494,918.0,TV5,188.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0Jdwad6CpEk,2022-11-10,-0.9977129697799684,1144.0,TV5,527.0,3.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D0lSJWwrVoQ,2022-11-10,0.9986903071403505,39037.0,ABN,515.0,54.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4UjzME3E_18,2022-11-11,-0.9906919598579408,3340.0,TV5,253.0,2.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbfjt3kqD1I,2022-11-11,0.995309054851532,10031.0,Sakshi,220.0,19.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zChe5P_2o4Y,2022-11-11,0.9972477555274964,2957.0,ABN,521.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vLGZAVj-WM0,2022-11-11,-0.9952074885368348,4489.0,TV5,271.0,2.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ytlyv3pVjCg,2022-11-12,-0.99130517244339,864.0,ABN,77.0,2.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tOG0e3pvBYw,2022-11-12,-0.9986577033996582,811.0,TV5,157.0,1.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iHIvx4WG42Q,2022-11-12,-0.9994850158691406,3179.0,ABN,245.0,15.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peiUPyXZguQ,2022-11-13,-0.9801635146141052,6280.0,TV5,396.0,9.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
M3WyfyNWHnE,2022-11-13,0.9986108541488647,2916.0,ABN,120.0,7.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hPuZRsljBWQ,2022-11-13,0.9880235195159912,1707.0,ABN,310.0,4.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yD-DdG_DjSA,2022-11-13,-0.9880472421646118,18747.0,Sakshi,348.0,26.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ztZs_SOz3pQ,2022-11-13,-0.9989112615585328,1501.0,ABN,187.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7nqitmbRCWw,2022-11-14,0.9985219836235046,5791.0,TV5,210.0,11.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-MJMsp42_jE,2022-11-15,-0.9920633435249328,2721.0,ABN,296.0,0.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6evfbUmtKnE,2022-11-16,-0.9931923747062684,1759.0,TV5,305.0,6.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5CPmD2QRwqk,2022-11-16,-0.9968200922012328,4471.0,Sakshi,190.0,22.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
EAYxKnhw6xU,2022-11-16,0.978644609451294,53287.0,TV5,294.0,69.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ByyhfgRLS9A,2022-11-16,0.9891757369041444,3560.0,Sakshi,535.0,6.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DEqge-5B7gA,2022-11-17,0.9982327222824096,4815.0,ABN,230.0,18.0,nidadavole.png,G Srinivas Naidu,YSRCP,Nidadavole,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
