ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
9MLk9SIp-LY,2022-11-01,0.9957045912742616,516.0,ABN,267.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8sDv6U1nFGc,2022-11-01,0.998755931854248,365.0,TV5,280.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATSmXdKYm-8,2022-11-01,0.9976723790168762,544.0,TV5,265.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s50Btu5Ihis,2022-11-01,-0.9941465854644777,824.0,TV5,305.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-DTLFhHcc5g,2022-11-01,0.9974756836891174,880.0,TV5,170.0,7.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyP_MrToGz4,2022-11-01,0.9977879524230956,4981.0,TV5,175.0,15.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HVXw74GY_M8,2022-11-01,-0.998449683189392,16387.0,Sakshi,235.0,107.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCVB85DfmMo,2022-11-01,-0.9981953501701356,8069.0,TV5,230.0,6.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZxD8v-5iVCw,2022-11-01,0.9909496903419496,14149.0,Sakshi,110.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-QBF1lbN958,2022-11-02,-0.9847612380981444,2089.0,Sakshi,278.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xqxpz0LoFXM,2022-11-02,0.997996747493744,4552.0,ABN,249.0,5.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QvOjjitfbbw,2022-11-03,-0.993120551109314,14304.0,TV5,140.0,62.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DW9Lqnx8y30,2022-11-03,0.9956427812576294,5930.0,ABN,475.0,5.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D2hnHq2paJ0,2022-11-03,0.98685884475708,4568.0,Sakshi,499.0,19.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1nblW9eBNjM,2022-11-03,-0.9978964328765868,3410.0,TV5,80.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NrybmCPwkXM,2022-11-03,-0.9786535501480104,6022.0,Sakshi,471.0,41.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bLro2ClCvLk,2022-11-03,-0.9925497770309448,73345.0,TV5,375.0,107.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUUw41caCUM,2022-11-03,-0.9932748079299928,15438.0,TV5,272.0,22.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XIdCdinBhUE,2022-11-03,-0.9976648092269896,1390.0,ABN,445.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hW9R39Ln0Ms,2022-11-03,-0.9958140254020692,9917.0,TV5,80.0,21.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QH_oms8kWPg,2022-11-03,-0.9824876189231871,858.0,ABN,200.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAzkvHkU_P8,2022-11-03,-0.9960790276527404,2676.0,TV5,95.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YcIPSV4nznw,2022-11-03,0.9972383975982666,4880.0,ABN,510.0,6.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1ZO1NJJZ8I,2022-11-03,-0.998506724834442,1083.0,ABN,390.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DJL7x87A-g,2022-11-04,0.9896015524864196,26896.0,Sakshi,561.0,199.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34eC6odUW3o,2022-11-04,-0.9961023330688475,2008.0,Sakshi,511.0,5.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4bU-jWNOe0,2022-11-04,0.9972243309020996,1145.0,Sakshi,552.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0EHrYdZz_6I,2022-11-04,0.996951937675476,9182.0,Sakshi,321.0,10.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1
_W2mbOhM6fo,2022-11-04,-0.9942619800567628,502.0,TV5,286.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195R-jx1dOs,2022-11-04,-0.9978308081626892,2150.0,Sakshi,540.0,34.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Fx_q3awNPQ,2022-11-05,-0.9982624650001526,1273.0,TV5,314.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qKgcqphvidQ,2022-11-05,0.9883761405944824,4183.0,Sakshi,177.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IhpodyTbOf8,2022-11-05,-0.9984573125839232,25993.0,ABN,535.0,29.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZekLcLWqLjM,2022-11-05,-0.9980452060699464,18993.0,Sakshi,544.0,243.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jO-QPpHea4M,2022-11-05,-0.9941667318344116,2744.0,Sakshi,408.0,12.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GrwBjznCAno,2022-11-06,0.9972289204597472,3137.0,ABN,367.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vzlDbvU75uw,2022-11-06,0.9984090924263,1810.0,TV5,140.0,9.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F13yb7Nlsdw,2022-11-06,-0.9954053163528442,11985.0,Sakshi,310.0,51.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
BulgTrXPl5Q,2022-11-06,-0.9950751662254332,5453.0,TV5,250.0,11.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aflVxv5TxIc,2022-11-06,0.9978249073028564,3764.0,ABN,457.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bvXNQ2NmH3w,2022-11-06,0.9913631677627563,1429.0,ABN,265.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zW_4hVdVGoo,2022-11-06,0.9930919408798218,2349.0,ABN,393.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aA18bagRRyM,2022-11-06,0.9977333545684814,8264.0,ABN,334.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KFQurOg_d14,2022-11-07,0.9973763227462769,1466.0,Sakshi,334.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nOsP_CnyL7w,2022-11-07,-0.9992225170135498,102612.0,Sakshi,515.0,198.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nfTQDqO5KaU,2022-11-08,0.9927858114242554,4336.0,Sakshi,93.0,20.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5hyHCZVUys,2022-11-08,0.9964998960494996,39819.0,ABN,450.0,68.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CwPgXt8D950,2022-11-08,-0.9835046529769896,5629.0,ABN,505.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ePmaCMT-0qY,2022-11-08,-0.9735935926437378,4023.0,ABN,345.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
z3a2bY3MW8c,2022-11-09,-0.9976473450660706,3568.0,Sakshi,511.0,61.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OxwmsMX3_Kg,2022-11-09,0.9987383484840392,910.0,Sakshi,255.0,5.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaN9Q_yZT9I,2022-11-09,-0.9625570774078368,2036.0,ABN,170.0,5.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3UMeIRNanMg,2022-11-09,-0.9974783062934875,2985.0,TV5,320.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dpGqXjtL0uE,2022-11-09,-0.9976385831832886,1107.0,Sakshi,564.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9QBSaTWlVkU,2022-11-09,-0.9981060028076172,1147.0,TV5,554.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKbCG2a_rnI,2022-11-10,0.9966976642608644,2811.0,TV5,305.0,7.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_SsDZh4r_1g,2022-11-10,-0.9916331768035888,7301.0,TV5,195.0,11.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8zQVav5poc8,2022-11-10,-0.9825527667999268,6061.0,TV5,110.0,5.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mlZPSlGhydM,2022-11-10,0.962804913520813,4178.0,TV5,245.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8xwlfibpMk,2022-11-10,-0.9976146221160888,44668.0,ABN,340.0,48.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BxBRa79vsXE,2022-11-11,-0.9876143932342528,524.0,ABN,381.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kHCEZ16vb7g,2022-11-11,0.9697660207748412,5831.0,TV5,266.0,9.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
I6IPsw-2M_4,2022-11-11,0.9956888556480408,493.0,Sakshi,452.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KCfzc_moK-A,2022-11-11,0.99830162525177,3364.0,Sakshi,432.0,8.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBnXGCgbsg,2022-11-11,0.9824105501174928,1557.0,ABN,564.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kk7WKsY2dL4,2022-11-11,-0.9936563372612,2290.0,ABN,533.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFh3aw4G3AI,2022-11-12,-0.997740626335144,5046.0,Sakshi,483.0,18.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WJ8a0d5w9V0,2022-11-13,-0.98628169298172,6068.0,Sakshi,187.0,18.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ykW4khCW3yA,2022-11-13,0.9821614027023317,2944.0,Sakshi,595.0,25.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3sTiC6McXPg,2022-11-13,0.9981186985969543,2111.0,Sakshi,466.0,10.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m-DLpdcsTww,2022-11-13,0.9914108514785768,2429.0,Sakshi,446.0,5.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rb4LvIJSkMc,2022-11-13,-0.9923006296157836,1505.0,Sakshi,162.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7HgzfDFjak,2022-11-14,-0.9971784353256226,9962.0,Sakshi,274.0,21.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xFGceIQm2Rs,2022-11-14,-0.9992963075637816,19067.0,ABN,255.0,25.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qg72IuKHYHE,2022-11-14,-0.9787624478340148,2552.0,Sakshi,218.0,14.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xbk49u7dQrw,2022-11-14,0.995478332042694,1504.0,ABN,479.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rzfwT1W_5fw,2022-11-14,-0.9983859062194824,56048.0,ABN,330.0,58.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ymVQVmCV-Bs,2022-11-14,-0.986742377281189,1069.0,Sakshi,126.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-R3_7sz4bvU,2022-11-15,0.8881499171257019,8574.0,Sakshi,564.0,35.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_1Zy0NxkERc,2022-11-16,-0.994210124015808,3902.0,ABN,280.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wXViJWYQEXU,2022-11-16,0.9870508909225464,28504.0,TV5,195.0,40.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glLb41Pt65Q,2022-11-16,0.996009349822998,26315.0,TV5,435.0,87.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_5-GliP2FeU,2022-11-16,-0.9974121451377868,3789.0,ABN,387.0,12.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0aI9KMOvPo,2022-11-16,0.9965165853500366,1618.0,ABN,462.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lQZ7__w4soU,2022-11-16,-0.9990028738975524,1819.0,Sakshi,137.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5CPmD2QRwqk,2022-11-16,-0.9968200922012328,4471.0,Sakshi,190.0,22.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
YwhPL8yYXbk,2022-11-16,-0.9941664934158324,14404.0,ABN,300.0,44.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4djrZ-xAu-Q,2022-11-17,-0.9983695149421692,1500.0,TV9,361.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
