ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,kodur.png,srikakulam_.png,venkatagiri.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,chintalapudi.png,tadikonda.png,eluru.png,palakollu.png,myudukur.png,pulivendula.png,kanigiri.png,sarvepalli.png,singanamala.png,vishakapatnam_south.png,kalayan_durg.png,kaikuluru.png,madugula.png,unguturu.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,vijayawada_east.png,nandyal_l.png,kurupam.png,paderu.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png
YpXsMYRBqi0,2022-11-18,228.0,3.0,33617.0,-0.9658622145652772,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IuyvHfz9zgU,2022-11-18,106.0,4.0,2048.0,0.9953161478042604,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lAAEJieOMyk,2023-04-17,343.0,6.0,10791.0,-0.9980514049530028,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ElJHaTbndxA,2022-10-03,85.0,0.0,4042.0,0.998363196849823,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlIr0MBedcI,2022-09-21,130.0,6.0,3763.0,0.9969357252120972,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cnsknVU1z3I,2023-03-14,239.0,17.0,9264.0,0.9762337803840636,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23WNTghboB0,2022-12-21,207.0,68.0,24521.0,0.9988786578178406,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aSJMyUjYyQ,2023-02-08,283.0,1.0,4627.0,-0.9641899466514589,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
V9BZU-kXOOg,2023-04-06,207.0,6.0,1418.0,0.9982835054397584,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10U9QnWwsl0,2022-04-18,156.0,37.0,44084.0,0.9987517595291138,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5Mn_vkO0ooo,2023-02-05,520.0,4.0,2934.0,-0.991951823234558,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MkGfQ3qJzjQ,2022-04-06,158.0,57.0,61061.0,0.9949931502342224,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hBKlbhrJtXM,2022-04-27,142.0,172.0,47885.0,0.9866808652877808,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kW60ea1GePA,2023-01-05,316.0,19.0,4831.0,0.9801733493804932,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ueq0D1dOy-o,2023-04-07,160.0,15.0,5085.0,-0.9984121322631836,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uo-gg_F42ig,2023-03-18,434.0,13.0,3667.0,0.9985480904579164,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iD0-ITz5QWs,2022-05-28,110.0,351.0,118148.0,0.9972457885742188,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbYUWmjQwFQ,2022-12-28,299.0,3.0,6583.0,-0.996886432170868,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u_oK5d9fLcQ,2022-11-19,71.0,0.0,1373.0,-0.9980265498161316,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o5RMTfRJsX8,2022-12-19,53.0,1.0,3197.0,0.9985679388046264,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT6LcM1EKkM,2022-12-10,268.0,12.0,10764.0,-0.9978103041648864,Sakshi, vidadala ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
YM3b7_lGXlU,2023-04-06,331.0,84.0,23908.0,0.9974714517593384,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9seCPvyDGs,2023-02-02,122.0,39.0,31244.0,-0.9962032437324524,TV5, vidadala ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ldgdfWHI1GI,2022-12-14,265.0,2.0,3900.0,-0.999294638633728,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WCvUzGqKIx0,2023-04-03,170.0,0.0,2013.0,-0.9763226509094238,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3C0PZjn-h0,2022-12-26,97.0,2.0,1639.0,0.994238257408142,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FwOSGJ_HOJ4,2022-09-20,659.0,4.0,2655.0,0.99876070022583,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4wdMr4ovZzk,2022-11-29,80.0,26.0,10965.0,-0.9916879534721376,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5, vidadala ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q_Tebcc6vwk,2022-12-21,286.0,5.0,1174.0,0.9958052635192872,TV9, vidadala ,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
lJFz5OQaNiw,2023-01-24,285.0,4.0,1557.0,-0.9989866614341736,ABN, vidadala ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y4uAFMA8N9E,2023-04-10,77.0,9.0,5568.0,0.9948051571846008,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZG-3UBIvbVk,2022-09-21,322.0,2.0,2791.0,0.9947119951248168,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMdjyg9gV5I,2022-12-16,147.0,1.0,1583.0,0.991337776184082,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8GtsJyWavU,2022-11-05,93.0,7.0,3154.0,0.996795117855072,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oq9T0I4mdMU,2022-11-26,122.0,1.0,2425.0,-0.9992895126342772,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PQpz77Ga0WM,2023-03-21,125.0,2.0,1200.0,0.9793872833251952,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b_P4WaYPe9Q,2022-12-13,131.0,0.0,2304.0,0.9984784722328186,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5I6Az4EzCr0,2022-04-11,144.0,906.0,778931.0,0.9980548620224,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fUGs1sQX748,2023-02-13,285.0,0.0,1103.0,0.9978989362716676,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ew8UIVvBGFU,2022-12-21,303.0,2.0,2553.0,0.9982833862304688,TV9, vidadala ,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
cHvoGk9wB-c,2023-03-03,92.0,913.0,541714.0,0.9985478520393372,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sQ1quDu__OI,2023-04-07,300.0,0.0,352.0,-0.99850732088089,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbWOPEtIT1A,2023-04-03,140.0,29.0,23084.0,0.9928433299064636,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cp30JLlLonM,2022-09-20,24414.0,5.0,136159.0,0.9953423738479614,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o7bPRp3hoRw,2022-12-18,111.0,41.0,37674.0,-0.9979323148727416,TV9, vidadala ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fgiIDsUoGNw,2023-04-07,95.0,53.0,13085.0,-0.9900951385498048,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOv9ozEkdSQ,2022-11-18,541.0,4.0,9150.0,0.992266833782196,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
iM6Hg7ST_Zg,2022-11-03,115.0,4.0,2155.0,-0.9988002777099608,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t32jTLeKG5o,2023-02-24,140.0,0.0,848.0,0.9921076893806458,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YzDYwIqkZBw,2023-03-24,336.0,3.0,1894.0,0.9943627119064332,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b6Ol26c94Sk,2023-02-22,244.0,14.0,13276.0,-0.9994329810142516,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gy8tRG69vvo,2023-03-15,266.0,25.0,6959.0,-0.9865872263908386,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0DFPW0Bytw,2023-03-04,52.0,0.0,1601.0,0.9962536096572876,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tw5ex7PUUyQ,2023-04-07,620.0,437.0,237399.0,0.9810628294944764,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tM360Sb0Fb4,2022-10-29,175.0,3.0,569.0,-0.9979052543640136,ABN, vidadala ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kTzZveOk6vA,2022-04-18,475.0,32.0,32277.0,0.996311604976654,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LEz_S95OJw0,2023-01-18,63.0,34.0,38013.0,-0.9901946187019348,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S7TsVyZ95u8,2021-11-18,488.0,103.0,41789.0,0.9985180497169496,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
UYPPTWJ_KGY,2022-11-10,59.0,0.0,627.0,0.9964279532432556,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vi0kl-BDMkk,2022-06-21,87.0,15.0,5048.0,0.9959017634391784,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_bbSZdwX-Xc,2022-09-18,374.0,26.0,18709.0,-0.9655523896217346,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uSAGi518jG8,2023-02-17,101.0,1.0,1130.0,0.9961686730384828,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xX8UW7MjYpg,2022-12-07,577.0,0.0,985.0,0.9978877902030944,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M_MWasewAJk,2022-04-20,616.0,27.0,20320.0,0.9969981908798218,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aBmYRsHiBTs,2023-02-18,154.0,3.0,2677.0,0.9986427426338196,ABN, vidadala ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_e3YuQ6ZZw,2022-11-22,239.0,0.0,2813.0,-0.9959360361099244,TV9, vidadala ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VKiNDVbDrkk,2023-04-02,268.0,7.0,5460.0,-0.990308940410614,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMxKxvNevm8,2022-12-13,109.0,34.0,15640.0,0.9927822351455688,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fi1Jl5VQW5U,2022-04-20,71.0,213.0,305868.0,0.997779905796051,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arzNRRcjVw8,2023-03-19,321.0,0.0,4751.0,0.9350298047065736,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kovkDc5dKZw,2022-11-19,45.0,4.0,21101.0,-0.9973025321960448,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nIaKmUIPMpk,2022-12-23,246.0,1.0,2659.0,0.993658483028412,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ks9CyGp1l9M,2023-04-17,197.0,0.0,1781.0,0.9913495779037476,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cz3uHnqPFGI,2023-04-06,180.0,37.0,3736.0,-0.996630847454071,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cy6ZAdiBx-o,2022-12-21,144.0,3.0,911.0,-0.9966943264007568,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LE9HbvXK-uE,2023-01-06,299.0,27.0,12984.0,-0.9990466237068176,Sakshi, vidadala ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
yTbT9f-ajwE,2023-03-05,215.0,1.0,448.0,-0.9886434674263,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lz9W8_DRCww,2023-04-12,70.0,1.0,479.0,0.9983554482460022,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zZJBPg7jQck,2023-04-06,255.0,745.0,344471.0,-0.995204210281372,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JngXZDi0SlU,2022-10-26,367.0,7.0,2417.0,-0.99103981256485,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lZW838b-APg,2023-03-07,1387.0,6.0,1982.0,0.9987589120864868,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
