ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,razole.png,rapka.png,gannavaram_vamsi.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,srikakulam_.png,venkatagiri.png,Advocate _Sravan Kumar.png,vishakapatnam_west.png,chodavaram.png,kakinada.png,narsapuram_l.png,eluru.png,venkat_krishna.png,palakollu.png,rajinikanth.png,gudivada.png,cheepurupali.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,vishakapatnam_south.png,kalayan_durg.png,murthy.png,madugula.png,unguturu.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,rayachoti.png,nandyal_l.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,pawan.png,Narasannapeta.png
5GG-a0rgY7s,2022-08-28,335.0,30.0,6929.0,0.9970533847808838,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kIN34OE83Xs,2023-03-19,173.0,253.0,103073.0,-0.9942442774772644,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wYQdyCz461U,2023-01-10,215.0,9.0,4045.0,0.9984678626060486,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fLKoGKAi4RE,2023-04-12,310.0,7.0,5489.0,0.9984197616577148,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aT54Un6ZOdo,2023-03-24,80.0,0.0,735.0,-0.9980687499046326,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HbdGf4JfgyU,2022-12-12,310.0,47.0,25051.0,-0.9930378794670104,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xyz8aHVAobE,2021-11-03,314.0,7.0,2858.0,0.9749488234519958,Sakshi,janasena alliance with tdp,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WagSXwTc9J4,2023-02-17,69.0,7.0,2275.0,0.9964779019355774,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8lDNtD61YM,2023-04-22,145.0,6.0,3426.0,-0.9982064962387084,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceDwD0UilDQ,2022-09-14,87.0,0.0,1121.0,0.9982895255088806,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LWjW0zfKtvU,2022-06-04,502.0,343.0,16156.0,0.9982321858406068,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R5iO1QbPPtA,2022-09-17,181.0,0.0,875.0,0.997843861579895,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHmQzZLWx4Q,2023-02-21,263.0,3.0,466.0,-0.9984886646270752,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
y7MC3SN9m_c,2023-04-03,257.0,6.0,1596.0,-0.998954176902771,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W0_GJvOm0fg,2022-05-09,254.0,52.0,9590.0,0.9963011741638184,Sakshi,janasena alliance with tdp,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nz18Ed7PGRA,2022-10-04,86.0,1.0,508.0,0.9988204836845398,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hYTFHQrdjkk,2023-01-25,287.0,0.0,1029.0,0.9987643957138062,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta0x0Hg9TYk,2023-01-08,189.0,2.0,44765.0,0.9888544082641602,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VhMQwoLZ2dw,2023-04-07,57.0,5.0,7350.0,-0.9994900226593018,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fkssuqAkJ7E,2023-03-22,269.0,50.0,17266.0,-0.9990322589874268,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3yyPWmXylw,2022-08-29,329.0,10.0,8128.0,0.5892056226730347,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IiVNpwny_Sg,2023-04-13,213.0,3.0,1415.0,0.984457790851593,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hg4MuvUNSFY,2022-10-26,237.0,0.0,2622.0,-0.9930457472801208,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2qkOgQi-BoQ,2023-03-13,88.0,0.0,1716.0,0.9934751391410828,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDRI2HZrPC4,2022-12-29,215.0,5.0,3891.0,-0.9992703795433044,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yiitagz0ha4,2023-02-23,85.0,28.0,42265.0,0.9973311424255372,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6vfF0oYYnbw,2023-02-21,180.0,4.0,3594.0,0.9903566241264344,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ynyG_d_KYHE,2022-06-05,289.0,166.0,35829.0,-0.999039590358734,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-aWGQEhkshA,2023-03-24,155.0,87.0,74642.0,0.9911581873893738,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d4YyeD9ZnjY,2022-10-17,165.0,7.0,5744.0,0.9985671043395996,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-pDZ1IK44dc,2022-09-04,40.0,0.0,3878.0,-0.9973672032356262,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19MIdkKIL8M,2022-11-21,257.0,6.0,1663.0,-0.5221092104911804,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bmq_NMVnfyE,2023-04-21,315.0,53.0,19392.0,-0.9972374439239502,TV9,janasena alliance with tdp,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
yAMeGwFsn7Y,2022-11-20,68.0,0.0,832.0,0.9987106323242188,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AiioCJxEcF0,2022-10-11,98.0,1.0,986.0,0.998701810836792,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g05aUgCMBwY,2023-04-04,288.0,2.0,4153.0,0.986883819103241,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qoKm5Tjmquo,2023-04-04,185.0,24.0,15187.0,0.9916151762008668,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
xTt2pEu1QEo,2022-11-09,110.0,207.0,125397.0,0.9961369633674622,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QSobuFBjvKU,2022-09-06,135.0,3.0,1414.0,-0.9993701577186584,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mvqtKsunxbw,2023-01-11,310.0,16.0,3953.0,-0.9991362690925598,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFrc1t3AlSo,2022-09-11,354.0,0.0,564.0,-0.9955239295959472,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rkTqtHgHyoc,2022-12-24,218.0,10.0,135440.0,0.9916057586669922,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oDUDXeZO23Q,2022-10-15,206.0,783.0,93036.0,-0.991937816143036,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ZHnXwZn-400,2022-09-17,82.0,16.0,3358.0,-0.9885285496711732,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloEk38Mx2c,2023-01-24,275.0,1.0,735.0,-0.99186110496521,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaOMbTm-SpQ,2023-01-11,315.0,5.0,2691.0,0.9802598357200624,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dq4NZ04LHpY,2022-12-07,364.0,0.0,1020.0,0.9962159991264344,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ykqFExwpOzs,2023-01-24,210.0,151.0,132864.0,-0.9940640330314636,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPEcDhGzCso,2022-09-28,511.0,12.0,8374.0,0.9912633895874025,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r74YP2C7v0k,2023-01-19,170.0,6.0,1360.0,-0.985539436340332,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2hApWFCrwrU,2023-02-17,331.0,0.0,888.0,-0.9969496130943298,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5V_dFXmq8Us,2022-10-18,115.0,497.0,361266.0,0.994229793548584,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505-2GdWIKE,2022-08-31,431.0,1.0,1836.0,0.9974574446678162,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h3nBsh9lkR0,2023-03-07,150.0,35.0,14247.0,-0.7200398445129395,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lawMIy3zrIk,2022-11-16,243.0,2.0,2250.0,-0.998119294643402,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laLo9V0imAU,2023-02-08,59.0,19.0,41105.0,0.937522292137146,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3X9Q655fNP8,2022-11-18,170.0,42.0,16740.0,0.9931700229644777,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cex_vnoGLDA,2023-01-23,195.0,2.0,2615.0,0.995213270187378,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUeOfGd1L4U,2023-01-27,364.0,52.0,54118.0,0.9929912090301514,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_rZBxFgYHQ,2022-10-16,171.0,97.0,6812.0,-0.9981268048286438,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
blGSkUVSuYs,2022-10-20,353.0,3.0,2389.0,0.9971415400505066,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iEF8oOoYApw,2023-04-18,251.0,0.0,2291.0,-0.996057391166687,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kKoA8IaUANQ,2022-09-17,352.0,0.0,1223.0,0.9951050281524658,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ru808MStX_o,2022-09-27,308.0,0.0,1703.0,-0.9951061010360718,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_TsFvVXhMpY,2023-03-14,210.0,971.0,406926.0,0.9962074756622314,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qoYhJjn2ym0,2022-09-08,120.0,101.0,85484.0,0.9736103415489196,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
u-KC3v_O3G0,2022-08-30,116.0,2.0,1338.0,-0.9993321299552916,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Nb6CRJx_-w,2023-01-09,235.0,5.0,1241.0,0.9937782287597656,ABN,janasena alliance with tdp,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2Bx_D9cKDH8,2023-03-18,192.0,14.0,14761.0,-0.985312521457672,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VbHr2u6b2_U,2022-07-30,245.0,34.0,12228.0,-0.9935582280158995,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
p3bSjdtaPvo,2023-03-07,235.0,23.0,11281.0,0.9974206686019896,ABN,janasena alliance with tdp,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ipno8u1Py2U,2023-01-09,209.0,2.0,609.0,0.9972344040870668,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sx87gbo6BtQ,2022-02-28,339.0,33.0,9429.0,-0.9970747232437134,Sakshi,janasena alliance with tdp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
rP_fPmwa5mQ,2023-01-09,103.0,8.0,5335.0,-0.9893632531166076,TV5,janasena alliance with tdp,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-uk2_kNUm4M,2023-02-06,304.0,23.0,7703.0,-0.983223021030426,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GZDYT9RiV8U,2023-03-22,111.0,25.0,16756.0,0.998116970062256,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R8V0daCEoPU,2023-03-08,264.0,6.0,3012.0,-0.9981009364128112,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n1Uh3IGw92g,2023-01-27,243.0,15.0,17676.0,-0.982545018196106,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bi5BlJsPT8Y,2023-01-09,151.0,9.0,1309.0,-0.9958277344703674,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JbCwMB0asLY,2022-09-30,151.0,17.0,4606.0,0.9971494078636168,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEKZ-Onb0sQ,2023-02-07,223.0,15.0,11111.0,0.9960909485816956,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Fr7R-pWvRDw,2023-01-17,215.0,4.0,3769.0,-0.9942643046379088,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tTvdAlAQWgs,2023-04-18,298.0,19.0,25968.0,-0.9746001958847046,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1CAYlm23e-o,2023-03-04,210.0,12.0,4294.0,-0.996285915374756,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kP18eHbeu7U,2023-04-07,59.0,8.0,14074.0,-0.9994027614593506,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PcSdCdPFe1s,2022-12-19,198.0,4.0,5203.0,0.9882946014404296,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
