ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,punganur.png,raptadu.png,kurnool.png,vizianagaram_.png,tenali.png,kodur.png,venkatagiri.png,urvakonda.png,Advocate _Sravan Kumar.png,guntur_east.png,narsapuram_l.png,eluru.png,venkat_krishna.png,palakollu.png,pedakurapadu.png,macherala.png,Nellimarla.png,penamaluru.png,myudukur.png,pulivendula.png,vinukonda.png,sarvepalli.png,kaikuluru.png,unguturu.png,mangalagiri.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,rayachoti.png,pamarru.png,nandikotkur.png,tadepalligudem.png,sambasivarao.png,tekkali.png,hindupur.png,denduluru.png,pawan.png,kakinada_city.png,Narasannapeta.png
YWb9KUVMyPo,2022-10-17,305.0,73.0,26240.0,0.9977877140045166,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jJb0ItY0M5I,2022-11-17,280.0,2.0,4199.0,-0.9983662962913512,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysN5_AlAG9c,2023-03-03,120.0,1.0,3241.0,-0.9983285069465636,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
h4VCX5j-PeI,2022-12-05,22144.0,3.0,16892.0,-0.998082399368286,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3w7Vn0h6-HE,2022-12-29,160.0,54.0,39682.0,-0.9951234459877014,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dPnKKy0wpY,2023-02-28,245.0,0.0,1020.0,-0.9992181062698364,ABN,raghurama ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q2nlDTBNg4Y,2022-12-03,15678.0,3.0,20121.0,-0.9934355020523072,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAkeveGJqV8,2023-02-28,120.0,18.0,13500.0,-0.9979904890060424,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CItOs0IRKjU,2022-12-08,290.0,2.0,797.0,-0.9667049050331116,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5k1Nr0SheEE,2023-04-13,127.0,11.0,5275.0,0.985621988773346,Sakshi,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZKemCDADnMw,2023-02-05,86.0,4.0,2475.0,0.9908761382102966,TV9,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RwbW5wZXLto,2022-09-21,85.0,18.0,3788.0,-0.9962924122810364,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fRgOshNLZeI,2023-03-20,42897.0,2.0,38312.0,0.987486720085144,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFoswyYcitI,2023-02-27,156.0,1.0,1646.0,-0.992402195930481,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VhnjzeZkgOo,2022-10-11,236.0,0.0,2099.0,-0.9923181533813475,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3PEVEIQdR4,2022-12-23,235.0,35.0,33760.0,-0.9993652701377868,ABN,raghurama ,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
eqEV54XcpLs,2023-03-10,261.0,0.0,667.0,-0.998091757297516,TV9,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1hzbonZ-2-Q,2023-02-06,327.0,1.0,996.0,-0.9979732632637024,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
MCKbaHt6bbw,2022-12-07,14977.0,3.0,14181.0,0.9971888661384584,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTsXdWJdZWw,2022-08-30,115.0,0.0,1705.0,-0.9977572560310364,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pB0iDO2drDY,2023-04-12,20157.0,7.0,26474.0,0.9846610426902772,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0t70MA5NqDI,2023-01-04,13694.0,0.0,16118.0,-0.9578061699867249,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6uRgTzJX80,2023-03-01,243.0,11.0,3691.0,-0.9994333386421204,ABN,raghurama ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NwxqaUd8FNA,2022-12-29,340.0,25.0,4610.0,-0.9984826445579528,TV9,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZcoCOPq-tEE,2022-11-18,240.0,1.0,1842.0,-0.9988328814506532,ABN,raghurama ,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
2fDfiVIJkGo,2023-01-17,20105.0,4.0,21184.0,-0.9642102718353271,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sNrv8qhtdSE,2022-11-17,185.0,5.0,1586.0,-0.9903408885002136,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
aT2q2b-c9ec,2023-03-25,175.0,222.0,111608.0,-0.998749852180481,TV5,raghurama ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3YL5P3Qc9k,2022-12-24,22925.0,1.0,16873.0,0.9880390763282776,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8G0nFYYj7Bo,2023-03-20,170.0,77.0,63988.0,0.993894636631012,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BerHfgPdy6M,2022-10-02,125.0,141.0,71126.0,-0.9984899759292604,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qyCFiWSuk1I,2022-11-21,280.0,12.0,9530.0,-0.9992838501930236,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
B0D5muKkY48,2022-12-10,230.0,67.0,24402.0,-0.9953832030296326,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NXkgN2lzDbI,2023-03-18,228.0,24.0,11014.0,0.9870411157608032,TV5,raghurama ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lJUqmfE3GlA,2023-01-08,111.0,1.0,2658.0,-0.994419515132904,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XBd_u4A4YJU,2023-01-11,285.0,4.0,2991.0,-0.9947649240493774,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6dMtAG46YPE,2023-04-17,120.0,7.0,11710.0,0.9912090301513672,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eUkEmtlNvVQ,2023-01-13,385.0,178.0,160291.0,-0.9963833093643188,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h8_40Rxc9JE,2022-12-12,175.0,15.0,7296.0,0.9956125020980836,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE3gUVWM_Jk,2022-12-23,107.0,0.0,1699.0,0.9986922144889832,TV9,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NkJO-sdEf5A,2023-01-24,235.0,2.0,3449.0,-0.997020423412323,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
EEN47lDmRNo,2022-12-15,135.0,40.0,34153.0,-0.9972748160362244,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EASnBqBzn68,2023-02-07,155.0,2.0,3244.0,-0.9981635212898254,ABN,raghurama ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KG9cOTFfHSI,2023-02-28,54.0,3.0,732.0,-0.9901560544967652,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2PnnNnbURCU,2023-01-04,277.0,4.0,5967.0,-0.9982910752296448,ABN,raghurama ,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SHCxdrTL9OA,2023-04-04,190.0,27.0,28647.0,-0.9970281720161438,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Yu6W2yIfGs,2023-01-11,225.0,2.0,1962.0,0.9987335801124572,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M2zzlfGGQVU,2023-04-03,235.0,75.0,46865.0,-0.999014377593994,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CbgWLAFm4Io,2023-03-28,302.0,2.0,1618.0,0.9856653213500975,TV9,raghurama ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AaBFLPCuWko,2022-12-29,220.0,13.0,2971.0,-0.9994351267814636,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
r3pm0edhE0k,2023-03-13,255.0,31.0,10407.0,-0.9980377554893494,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tAfm3wrMWnQ,2022-11-01,42895.0,7.0,49172.0,0.9881343245506288,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T79BWfNE-pA,2022-11-30,270.0,19.0,2840.0,-0.9986660480499268,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
jJ6S_KKTv9M,2023-02-11,298.0,2.0,2110.0,-0.9968987703323364,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zoM3qCVz-5Q,2023-04-13,260.0,4.0,12951.0,-0.9914018511772156,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ynzwjLWEasE,2023-03-12,293.0,6.0,2329.0,0.9982945322990416,Sakshi,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nAChN33Jvc0,2022-11-14,160.0,104.0,72907.0,-0.9954556226730348,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P9wYzxXgLug,2022-12-23,205.0,28.0,14185.0,-0.9699081778526306,ABN,raghurama ,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
wYeiO_s-EH4,2023-04-10,200.0,0.0,1827.0,-0.9872782230377196,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jldiOR8fe_A,2023-04-18,225.0,93.0,20910.0,-0.999152660369873,TV5,raghurama ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aZZm8Soyrdc,2023-03-17,240.0,3.0,6057.0,-0.9988319277763368,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lDr3y6Qhrek,2022-09-17,324.0,5.0,3473.0,-0.9962852001190186,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M6MA9RjDhmM,2023-03-24,320.0,18.0,21286.0,0.99832683801651,ABN,raghurama ,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-MJ-Ac6nBRk,2023-01-01,117.0,1.0,1556.0,-0.9964112639427184,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uDeP8dq5V3c,2022-10-17,304.0,6.0,4722.0,-0.998992383480072,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ItL19x3g5uM,2023-01-14,175.0,25.0,12533.0,-0.9942554831504822,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3xbFIfVmHr0,2022-10-17,20370.0,22.0,56640.0,0.9881343245506288,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h-vlHLvaZQs,2023-03-04,281.0,7.0,5337.0,-0.9994186162948608,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vLVTGhks_9M,2022-10-19,20110.0,24.0,64582.0,0.9889819025993348,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DV2fEK5rWcA,2023-03-11,6035.0,15.0,27813.0,-0.985015630722046,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFoTHC2-644,2023-03-04,295.0,5.0,2417.0,-0.9993000030517578,ABN,raghurama ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
w7mfi4wnqx4,2023-04-15,280.0,15.0,12419.0,0.988523006439209,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JN4mMYWFMNE,2022-11-24,345.0,116.0,51154.0,-0.9989020824432372,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tA1Kyxp5BEc,2022-10-02,130.0,9.0,4198.0,0.9953755140304564,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8oLHgAd_CY4,2022-10-12,275.0,2.0,2531.0,-0.9988946318626404,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ToCapofLMGc,2022-11-30,235.0,103.0,39221.0,-0.9923915266990662,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H94_43_0TKU,2023-04-01,42900.0,1.0,37598.0,0.9883883595466614,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VynMURupuMQ,2023-02-14,195.0,17.0,2704.0,-0.9909674525260924,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sK33XXioYwk,2023-03-28,335.0,55.0,35867.0,-0.99931538105011,TV5,raghurama ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WbrAUaXfxYk,2022-11-18,145.0,53.0,22892.0,0.996090829372406,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n0DPXqCl6MQ,2023-04-20,175.0,59.0,26227.0,-0.9943580031394958,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xQIvRcaGCCU,2022-12-29,175.0,12.0,5931.0,-0.9991004467010498,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
EJilGE9j3rM,2023-03-17,38055.0,4.0,47032.0,0.987486720085144,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCy8aq1TXew,2022-11-21,275.0,0.0,1813.0,0.9923782348632812,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rgpsfbGM1bQ,2022-11-11,85.0,59.0,33311.0,-0.99562269449234,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ovf8lLzLfj4,2022-10-24,4215.0,11.0,12659.0,-0.9961644411087036,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tO7zGJgP09c,2023-03-24,155.0,4.0,2293.0,0.9958739876747132,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Hi_yMjiEFpY,2023-01-17,167.0,106.0,36853.0,-0.9989707469940186,Sakshi,raghurama ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7y0kLN8tIAI,2022-12-10,345.0,12.0,6191.0,-0.997795581817627,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
r-u8HkHkVPQ,2023-03-02,315.0,48.0,53479.0,0.9903295040130616,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZS8Tuj_FSY,2023-03-10,192.0,8.0,3459.0,0.9965883493423462,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEWcns_lYeQ,2023-04-04,235.0,10.0,8095.0,-0.9877021908760072,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0YFc77IJBSU,2023-01-06,400.0,13.0,4142.0,0.9956632256507874,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CK-UjuNOCUU,2023-04-21,20166.0,7.0,38690.0,0.9846610426902772,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8B8J040epSc,2022-10-25,150.0,3.0,4127.0,0.9919809103012084,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-N9WZZkDCnQ,2023-03-14,280.0,18.0,8899.0,-0.9829301238059998,ABN,raghurama ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KfcwwYv1p0E,2022-10-15,210.0,19.0,14932.0,-0.9991154074668884,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J4qncBPk6Rc,2023-02-13,29161.0,5.0,44770.0,0.9840775728225708,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mflxt7L08Io,2023-04-12,280.0,6.0,3349.0,-0.9978547692298888,TV5,raghurama ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yTNRTQrM4h8,2023-03-01,305.0,31.0,26872.0,-0.997703492641449,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cGvAQpBB290,2023-03-08,150.0,0.0,593.0,-0.9989618062973022,ABN,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiA5ei2kjVY,2023-03-11,334.0,13.0,3429.0,-0.9977396726608276,TV9,raghurama ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KZmbLzp4DuA,2022-11-22,305.0,120.0,153373.0,-0.996427357196808,TV5,raghurama ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
