ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,kurnool.png,gandhar_nellore.png,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,Advocate _Sravan Kumar.png,srisailam.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,eluru.png,venkat_krishna.png,palakollu.png,gudivada.png,puttaparthi.png,myudukur.png,pulivendula.png,kanigiri.png,sarvepalli.png,vishakapatnam_south.png,kalayan_durg.png,kaikuluru.png,murthy.png,madugula.png,unguturu.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,rayachoti.png,nandyal_l.png,paderu.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,denduluru.png,pawan.png,palakonda.png,Narasannapeta.png
vT6GOJj8F3Y,2023-03-09,340.0,0.0,436.0,-0.9874337315559388,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hkVPYfXqdSM,2022-08-21,480.0,83.0,100520.0,0.998199462890625,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHOyCY3EWNg,2023-03-29,151.0,3.0,3863.0,0.9841911792755128,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UZ5w-F7mzwU,2022-09-27,154.0,9.0,3738.0,-0.9942641854286194,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oVhnhBzigSQ,2023-04-20,240.0,27.0,34190.0,0.9899309873580932,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d2BTdlCDF8g,2022-01-03,100.0,32.0,5915.0,-0.9984147548675536,Sakshi,jr ntr,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
GL1ykvvNUY0,2022-09-26,282.0,307.0,150462.0,0.9810061454772948,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CG3wHP6BbB4,2022-09-22,325.0,0.0,774303.0,-0.9954387545585632,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9BhLlzujxGQ,2023-03-30,351.0,0.0,1002.0,0.9980759620666504,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qNwYOCDJ83I,2023-03-24,127.0,1.0,2389.0,-0.9967097043991088,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eNqgxW8OKLg,2023-01-11,316.0,8.0,8148.0,0.9983025789260864,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wir4r7ra8p4,2023-01-31,200.0,38.0,54015.0,-0.990871250629425,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a2gTzgCLmF8,2022-09-04,320.0,16.0,7846.0,-0.99699604511261,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YB-KD3Elljc,2022-12-18,209.0,5.0,8257.0,-0.9993656277656556,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTrMWkdTLJ8,2023-03-27,271.0,476.0,163841.0,0.9953540563583374,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lgpH4MVijiw,2023-02-20,51.0,22.0,18527.0,-0.9986639022827148,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEO-MUucC04,2022-09-11,50.0,5.0,6774.0,0.980406641960144,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BhlusO2zB6w,2021-11-20,846.0,711.0,236002.0,0.9979477524757384,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nVvsxi6fSHE,2023-02-25,302.0,12.0,5133.0,-0.9975294470787048,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mi0J9Wn-zpE,2023-02-19,364.0,1.0,2681.0,0.9955332279205322,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rx7z1CkTjRs,2023-01-30,102.0,3.0,1179.0,0.9978715181350708,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
um9mVm0fv6E,2023-03-31,314.0,4.0,5633.0,-0.9994267225265504,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sPX2uUybaWE,2023-01-24,115.0,0.0,2651.0,0.9954564571380616,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tSURbTNfD1M,2022-09-22,310.0,77.0,32346.0,-0.9986911416053772,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
XOnzTNrSbRs,2023-03-05,230.0,7.0,10453.0,-0.9986464381217957,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AEV3BY32WKM,2023-03-08,261.0,3.0,1155.0,0.997806966304779,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yev_yvWvgjQ,2022-09-22,280.0,437.0,215450.0,0.9955949187278748,TV5,jr ntr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ea03jj0YH0E,2022-09-22,111.0,149.0,52975.0,-0.9990304708480836,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-eRpWfW8P8c,2023-03-13,293.0,0.0,952.0,0.997684359550476,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DePx5YhqW70,2023-03-13,175.0,6.0,4183.0,0.948091685771942,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VQJnZV7Rz8o,2023-03-03,183.0,0.0,1358.0,0.9983162879943848,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ADMZMDNGmc,2022-10-12,265.0,1.0,593.0,0.9983174800872804,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HtbaUMuXIrw,2023-03-17,115.0,4.0,2129.0,0.9977085590362548,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42COP343B14,2023-02-02,250.0,19.0,6936.0,-0.9978649020195008,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
oRM4H7eV2js,2023-04-13,215.0,1.0,1265.0,-0.997567653656006,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XDgvnCx18LE,2023-01-02,341.0,11.0,3558.0,-0.9984190464019777,TV9,jr ntr,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sx87gbo6BtQ,2022-02-28,339.0,33.0,9429.0,-0.9970747232437134,Sakshi,jr ntr,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tNrsfiF0TFI,2022-10-15,276.0,3.0,2358.0,-0.9981871247291564,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OKKH19jt6HI,2022-10-19,95.0,5.0,1087.0,-0.9917765855789183,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RL_y1QrIraw,2023-03-13,202.0,4.0,2953.0,0.9987939596176147,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oTlembWilV0,2023-02-20,55.0,0.0,1617.0,0.9210125207901,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecw8Zv6y_CA,2022-09-26,230.0,10.0,4131.0,-0.9980973601341248,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
U2s-NUJeoO0,2023-01-19,316.0,211.0,253339.0,-0.9967308044433594,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9lvh7JMpCU,2023-02-25,179.0,5.0,71867.0,-0.997499406337738,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEaiw8Ydpd8,2023-03-06,277.0,4.0,1207.0,-0.9964101910591124,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5v1njRuSYPk,2023-03-08,245.0,1.0,550.0,0.9985167384147644,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DApVNZ685Jk,2022-08-03,229.0,23.0,4942.0,-0.994520366191864,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZC6iEh-HSVU,2023-02-16,142.0,2.0,806.0,0.9987364411354064,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CFlLcJ6p04,2022-08-24,497.0,23.0,12534.0,0.9880229234695436,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cz62ETRLT7o,2023-02-20,160.0,15.0,98554.0,-0.9914105534553528,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTpZPzcEke4,2022-08-22,100.0,44.0,18071.0,-0.9957213401794434,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-XPq-66Stho,2023-04-19,171.0,0.0,846.0,-0.99819678068161,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7XKwG_6yO-s,2023-02-09,210.0,15.0,12907.0,-0.9981083869934082,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHKa4a7-p4o,2023-03-17,113.0,0.0,545.0,-0.9958783388137816,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BXbJ5untIgs,2022-08-22,420.0,2.0,1808.0,0.9850282669067384,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
klKmB_MQp1Q,2022-09-04,185.0,26.0,8180.0,0.8408351540565491,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5rU9VZfmmBI,2022-11-15,45.0,0.0,6851.0,-0.9820714592933656,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FQJD_bQ5f2w,2023-03-30,121.0,38.0,26166.0,0.997244954109192,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YgaBLp684vs,2022-09-28,125.0,192.0,56407.0,-0.9994807839393616,TV5,jr ntr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_iBIH2uqtjY,2023-02-06,164.0,18.0,10641.0,0.9966180920600892,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lVVYn67FrnU,2023-02-03,288.0,0.0,594.0,0.9946750402450562,Sakshi,jr ntr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jmiha0qZ318,2023-01-17,34.0,98.0,89234.0,-0.9881001710891724,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2J0Uh2pcxvA,2022-12-25,214.0,2.0,2333.0,0.9968518614768982,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EXFtn9yK7x4,2022-11-07,300.0,21.0,15798.0,-0.9976535439491272,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6Hk-g9Bzi0E,2023-04-19,70.0,0.0,1887.0,-0.9910596013069152,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0uPcMKfhco,2022-10-18,565.0,127.0,94928.0,-0.998888909816742,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gbANEamEswU,2023-03-25,277.0,11.0,1781.0,-0.9981837868690492,TV9,jr ntr,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rMNndjUYOro,2022-08-22,345.0,3.0,5999.0,-0.9938177466392516,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8sRs0bHnaEA,2022-10-18,291.0,4.0,4685.0,0.9983772039413452,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rLXHFbNheJM,2022-08-21,75.0,53.0,36225.0,0.9981908202171326,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Xl8cI3cOBQ,2023-01-11,96.0,0.0,1080.0,0.998342514038086,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SjWgJC-ehwM,2023-02-18,265.0,0.0,2307.0,-0.993816375732422,TV5,jr ntr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h7NS5nueTq0,2023-03-24,297.0,1.0,1485.0,0.9921829104423524,ABN,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iZg3l3fGOaI,2023-02-07,78.0,16.0,2883.0,0.9971430897712708,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
iZCBDPPhMsY,2023-02-14,315.0,12.0,6479.0,0.9956349730491638,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vztNv8RtYCU,2023-02-06,181.0,35.0,13835.0,-0.9958833456039428,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lt7PUzOSZzw,2022-11-30,134.0,2.0,879.0,0.994592010974884,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
we6Xv9oV6s0,2022-11-09,260.0,6.0,6389.0,-0.9817224144935608,TV5,jr ntr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6_g9zaUTdOE,2023-01-18,295.0,104.0,85569.0,0.9987860321998596,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54eUjCUSIYc,2023-04-19,331.0,3.0,625.0,-0.984454333782196,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cI7S-L9O7mQ,2020-03-09,241.0,23.0,12225.0,-0.9942864775657654,Sakshi,jr ntr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uMxFIvfVNYQ,2023-03-08,56.0,14.0,8682.0,0.9987620115280152,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G_4zk-bjw5Q,2023-03-28,74.0,0.0,724.0,0.9979833364486694,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i7ahhmVflD8,2022-11-12,125.0,5.0,3884.0,0.9952762126922609,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E42SaZzUprQ,2023-02-25,272.0,161.0,144564.0,-0.9980459213256836,Sakshi,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bs_v0gbPvGQ,2022-12-09,143.0,6.0,3737.0,-0.9986863732337952,TV9,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6wIBoqO80JY,2022-09-22,174.0,729.0,669474.0,-0.9965040683746338,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAqAWrrMTp4,2023-03-08,355.0,2.0,3175.0,-0.984100341796875,TV5,jr ntr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
