ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,gandhar_nellore.png,vizianagaram_.png,gannavaram_vamsi.png,machillipatnam.png,jaggayyapeta.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,alur.png,vishakapatnam_west.png,kakinada.png,guntakal.png,eluru.png,palakollu.png,rajinikanth.png,gudivada.png,guntur_west.png,ankapalle.png,mandanapalli.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,vishakapatnam_south.png,kalayan_durg.png,kaikuluru.png,madugula.png,unguturu.png,sattenapalli.png,Etcherla.png,Venkata_Mahesh.png,palamaner.png,prathipadu.png,paturi_nagabhusnam.png,bhimavaram.png,rayachoti.png,nandyal_l.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,denduluru.png,pawan.png
fc8KS2-exTo,2023-02-19,65.0,19.0,25635.0,0.9908655285835266,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xFR_z8ORo6E,2023-01-28,321.0,19.0,11609.0,0.9976006150245668,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1LRWfeNoVUM,2023-04-09,50.0,9.0,50128.0,0.9933761954307556,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H7-IK5SoiAA,2022-11-26,174.0,2.0,1389.0,-0.997334361076355,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
md7mY7CekeU,2022-11-23,533.0,18.0,23471.0,0.9824408888816832,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEM9oH7bMQo,2023-02-13,179.0,16.0,19007.0,0.9906271696090698,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
w3JiAZgqKU4,2023-03-13,131.0,0.0,3115.0,0.9983201622962952,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
px03EyB4sjA,2022-12-26,493.0,0.0,4937.0,0.9965052604675292,TV9,Kodali Nani ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPagCxRsdJE,2022-08-22,352.0,401.0,84995.0,0.994375705718994,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MdnSPa17MUQ,2021-11-09,191.0,6.0,3056.0,0.9935518503189088,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
An_He-2lC20,2022-12-10,199.0,1.0,4612.0,0.9982886910438538,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RkVgRx8LMnQ,2022-03-29,271.0,66.0,14264.0,0.9107549786567688,Sakshi,Kodali Nani ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mMoEr4BFqTU,2022-10-14,135.0,2.0,1670.0,-0.9991124272346495,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYHl905pn84,2023-02-17,296.0,27.0,2247.0,-0.9927420616149902,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xw2wOehai0E,2023-03-06,2778.0,1.0,13311.0,0.991066873073578,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vAYBTB5NBb0,2023-01-26,169.0,0.0,1396.0,0.9969807267189026,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lwbuEPYukRM,2023-04-13,220.0,7.0,6772.0,-0.98296457529068,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BuJ1cRnzzn0,2023-04-13,228.0,5.0,4361.0,0.9976612329483032,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D0mc0ZY8qBQ,2023-02-24,187.0,16.0,3794.0,0.9915453791618348,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kNAEU0sTZUU,2021-12-20,123.0,50.0,14893.0,-0.9975962042808532,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okmFCZ-xQJw,2022-03-25,176.0,251.0,81251.0,0.9889233112335204,Sakshi,Kodali Nani ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODgxXt9Fego,2023-02-01,2595.0,7.0,12293.0,-0.9984737038612366,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gGRCpVNYGV0,2023-03-06,120.0,7.0,1587.0,0.9804752469062804,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
E8fermFWYB8,2022-04-27,124.0,129.0,53274.0,-0.9969930648803712,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
XxxozaEx8Uo,2023-04-14,420.0,5.0,9319.0,0.9776453971862792,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXAFJATes3w,2022-10-11,486.0,600.0,329067.0,-0.9563539624214172,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M0ir0Pi3jSM,2021-12-28,108.0,13.0,9514.0,-0.998236894607544,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3KIAu9rPzAQ,2022-03-15,275.0,90.0,54276.0,-0.9991695880889891,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
QPm74f5kAkM,2022-10-14,20565.0,26.0,63759.0,0.9973747730255128,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6q586TDqkE,2022-10-11,129.0,88.0,218738.0,0.9927945733070374,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xdcfqK_RPj8,2023-02-13,146.0,27.0,14804.0,0.9983845949172974,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8qhscezjP-E,2023-03-03,262.0,36.0,17952.0,-0.9978997707366944,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gwZBCE-nCNA,2023-03-29,150.0,4.0,1350.0,-0.9867123365402222,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dWN5wxGJZP0,2022-11-06,5120.0,8.0,14865.0,0.6137692928314209,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XE8TpAah4cM,2023-02-16,131.0,18.0,5925.0,0.994714081287384,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5-JlXqV5vI,2022-11-25,12030.0,13.0,17604.0,0.9911832809448242,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BqeACcKWvgI,2022-01-24,42895.0,22.0,54069.0,0.9985731840133668,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fkw1t2MTWYw,2022-12-26,504.0,163.0,191674.0,0.9986969828605652,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hpmFFpuw6A4,2022-10-14,200.0,13.0,3254.0,-0.9968723654747008,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CJ77aU3a-Qw,2023-01-01,234.0,0.0,778.0,0.9980886578559875,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PygkRhw0H50,2021-12-20,164.0,19.0,12119.0,-0.9985210299491882,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Ly9SUTEUnlI,2023-03-25,186.0,17.0,10930.0,0.9912962913513184,TV9,Kodali Nani ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4gK0p2kzZQE,2023-02-18,654.0,62.0,20218.0,0.9973971843719482,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRNbSXRFCik,2023-03-12,328.0,7.0,2941.0,0.9692771434783936,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9SXNKe1KRzc,2022-09-24,306.0,70.0,64173.0,-0.997322142124176,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-7LDmm-_Is,2022-09-09,129.0,34.0,18626.0,-0.9981970191001892,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4H4K7fG1oL8,2023-03-12,163.0,6.0,6520.0,0.9937663078308104,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
hJNalhfzEeI,2023-02-23,503.0,36.0,13133.0,0.9884528517723083,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5mIrnFCZjY,2022-12-26,1224.0,1.0,5965.0,0.9903481006622314,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGUv6oQIwXk,2023-02-01,265.0,22.0,23916.0,0.9906514883041382,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H122p8XaNyQ,2022-12-26,39635.0,5.0,64680.0,0.9845975637435912,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5K25j9ZdVfw,2021-12-20,233.0,7.0,5060.0,0.9962175488471984,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jRWAu8NaLXc,2022-12-26,268.0,2.0,2413.0,-0.9970325231552124,TV9,Kodali Nani ,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
xmiciY9FmmI,2022-01-06,131.0,98.0,35746.0,-0.9994463324546814,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSQo2avsUDA,2022-07-01,4201.0,19.0,21134.0,0.9943062663078308,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8sApjDf0mzc,2022-10-13,8665.0,10.0,10028.0,-0.9982668161392212,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E34_TDr4hKo,2022-10-17,280.0,48.0,24302.0,-0.9958128333091736,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eTq1dFHPUrE,2023-02-13,45.0,151.0,138332.0,0.9960535764694214,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1uuwDCWnaqg,2022-11-28,95.0,19.0,50306.0,-0.9945486187934875,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Ia6yDnwNTY,2023-02-13,481.0,173.0,206524.0,0.9960557222366332,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6KtH3pWwa1Y,2021-12-20,205.0,207.0,51940.0,-0.9975814819335938,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZSCK2AZE1Mg,2023-04-05,239.0,7.0,6050.0,0.9983737468719482,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UD5DGUu4_-o,2022-10-13,85.0,5.0,2875.0,-0.9955722093582152,TV5,Kodali Nani ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
j7xgf3QjS9k,2023-02-01,77.0,5.0,2531.0,0.9952313303947448,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kmbdNug4hY0,2023-03-28,108.0,6.0,4178.0,-0.9987503290176392,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834sJjB0GXU,2023-02-06,702.0,180.0,72209.0,0.9911462664604188,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fSHVTZCYmR0,2023-02-20,366.0,76.0,36605.0,-0.998778760433197,Sakshi,Kodali Nani ,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
qww-LiWMFaw,2022-12-26,37371.0,16.0,71918.0,0.9979308843612672,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E98SpSjtDpQ,2023-01-11,39272.0,14.0,126536.0,-0.9953382015228271,ABN,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D95vVHJ3-5s,2021-10-17,6083.0,21.0,7924.0,0.9976244568824768,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y5IqN8YK0PY,2022-12-26,8990.0,9.0,39955.0,-0.9958699345588684,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xd5HhB2mA94,2022-09-11,92.0,175.0,286197.0,-0.9981874823570251,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T9Dy_JRldo8,2022-08-29,206.0,13.0,10577.0,0.9905241131782532,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flDdQmkjZBs,2022-08-23,240.0,44.0,16283.0,-0.9981227517127992,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IXpelCRwfV0,2022-12-11,282.0,176.0,158779.0,-0.9976629018783568,Sakshi,Kodali Nani ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3hpoRw7HnM,2022-10-04,410.0,51.0,112916.0,0.9924193024635316,Sakshi,Kodali Nani ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mk-1uYKvvGM,2023-01-02,59.0,6.0,1187.0,-0.9941436648368835,TV9,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRl6hd_b7A8,2023-03-05,250.0,101.0,66746.0,-0.9785929918289183,ABN,Kodali Nani ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ZQXLZFNTIo,2023-01-08,120.0,5.0,4776.0,0.9948529601097108,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AToQqvJ5s_E,2021-11-09,191.0,19.0,4553.0,-0.9951785802841188,Sakshi,Kodali Nani ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
pNmKJENFz7M,2023-04-13,155.0,5.0,2640.0,0.993796706199646,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V4wqhdhss-I,2022-09-21,332.0,230.0,93444.0,-0.9982056617736816,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qyt7RwAPmQ4,2023-04-13,145.0,59.0,40599.0,-0.9923080205917358,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nta98qseulI,2022-10-20,163.0,594.0,96834.0,-0.9992231130599976,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uJygcTgQPMY,2022-05-26,201.0,575.0,93132.0,-0.9959343671798706,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKMu4aiysCY,2022-08-23,635.0,83.0,24114.0,-0.9957951307296752,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yPvrSnTpm18,2022-09-09,146.0,362.0,98450.0,-0.999428689479828,Sakshi,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noi0_Rtkz3A,2022-10-13,325.0,25.0,5680.0,0.988796591758728,TV5,Kodali Nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
