ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,banaganapalle.png,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,Advocate _Sravan Kumar.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,puthalapattu.png,tadikonda.png,eluru.png,venkat_krishna.png,palakollu.png,cheepurupali.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,vinukonda.png,kalayan_durg.png,kaikuluru.png,murthy.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,bhimavaram.png,pamarru.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,denduluru.png,pawan.png,Narasannapeta.png
VRbSL_w6Xp4,2023-03-08,303.0,0.0,847.0,-0.9909647703170776,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NfwleyG5iyc,2023-03-18,286.0,114.0,23861.0,0.971699595451355,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U5i0UugHQtk,2022-11-29,145.0,85.0,79331.0,-0.9993324875831604,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoNQmbrvZiE,2023-04-08,105.0,4.0,1138.0,-0.9990836381912231,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q6c5SCfJxg0,2022-11-03,453.0,10.0,2305.0,-0.9973637461662292,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
YsIjjObZwjw,2023-02-18,251.0,13.0,8227.0,-0.9975913763046264,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WB3j0lnEK8w,2022-11-30,210.0,11.0,11830.0,-0.9966326355934144,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5XjPchigJ0,2022-12-05,248.0,9.0,5136.0,-0.9971069693565368,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eJF_5AtnJzM,2022-11-03,238.0,58.0,46719.0,0.981623649597168,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eNxrMS6jXQI,2022-11-12,110.0,15.0,6451.0,-0.9993649125099182,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u_AynWG43NQ,2022-12-17,228.0,4.0,69530.0,-0.9956639409065248,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xyae1FaNipk,2022-12-14,38.0,0.0,2520.0,-0.7658393383026123,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3bAecwRcbGI,2023-04-07,232.0,1.0,1698.0,0.9973176121711732,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fk5zWu4Kq9Q,2023-01-07,103.0,0.0,682.0,-0.998180627822876,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rf4VnFVWYLY,2023-04-05,223.0,2.0,1401.0,-0.9975002408027648,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cVbw5_RM9E4,2023-04-16,356.0,1.0,1543.0,-0.9985210299491882,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_b9BmyhtTeY,2022-11-03,391.0,1.0,1994.0,-0.9978256821632384,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h-wvTZYBJSk,2023-01-13,320.0,38.0,7355.0,0.9915962815284728,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGoreepXEqI,2022-09-12,229.0,9.0,7387.0,-0.9966223239898682,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_aE_zDKTh-o,2023-03-17,226.0,12.0,11096.0,-0.9981885552406312,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ovjn2ve2_aw,2023-02-18,219.0,3.0,2995.0,-0.9974495768547058,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbeSix31Plw,2023-04-16,259.0,0.0,1937.0,-0.9856095910072328,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qQ7UIv-cLdw,2022-11-12,220.0,1.0,2832.0,-0.9994364380836488,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2afN21Lp7s,2022-10-28,444.0,0.0,3521.0,-0.9968863129615784,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i5rkW4mvIM8,2023-01-31,265.0,67.0,69296.0,-0.9973590970039368,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
kIdjoow1xw8,2023-02-21,305.0,70.0,51003.0,-0.9935548901557922,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6T3KTEbemA4,2023-01-03,256.0,595.0,215279.0,-0.9933763146400452,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iuNN06teMXk,2022-12-05,225.0,3.0,3793.0,-0.9993255138397216,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yY7gLBtsPcA,2023-02-21,153.0,8.0,8115.0,-0.9982801675796508,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pjNWlzbWxhg,2022-10-19,68.0,4.0,2612.0,0.9411437511444092,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBREe-1nQ7A,2022-10-13,194.0,0.0,1499.0,-0.9977499842643738,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myPozYarnX4,2023-03-20,329.0,0.0,1259.0,-0.9985142350196838,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fihCqNrWtds,2023-03-31,194.0,1.0,691.0,-0.99594384431839,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrlCHrN-85A,2023-03-24,295.0,7.0,1668.0,-0.9985203146934508,ABN,tdp leaders arrest,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
IlyBy3ez0ks,2023-02-04,342.0,239.0,576376.0,-0.9986146688461304,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OodwZo7Kd30,2022-11-29,264.0,4.0,2332.0,-0.9976568222045898,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5Y8FJB6BL4,2023-03-04,111.0,2.0,2551.0,-0.9983319640159608,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMZEghHRSyo,2022-11-03,115.0,168.0,59728.0,-0.986950695514679,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iEGIjRgj59k,2023-03-17,173.0,0.0,1433.0,-0.9950355291366576,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aPKBHd-yroM,2022-10-11,267.0,1.0,1502.0,0.8564019799232483,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rj6_78gIRsY,2022-10-07,329.0,8.0,3053.0,-0.9979896545410156,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5w39pBoMNTw,2023-03-06,217.0,124.0,131979.0,-0.97877699136734,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kn6fEWq92Lw,2023-03-08,340.0,7.0,2599.0,-0.993398666381836,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e18ZlES7XPk,2022-11-17,242.0,0.0,701.0,-0.9932896494865416,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1XVN2yrx5Ho,2023-02-28,120.0,3.0,6381.0,-0.994022786617279,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABMxpwDp_Y,2023-02-28,138.0,1.0,478.0,-0.9969977140426636,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1shwbawMzzc,2022-12-14,226.0,6.0,1889.0,-0.9985009431838988,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sGdGrFBZmzI,2022-09-20,12360.0,5.0,59509.0,-0.9965588450431824,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNla5c9u4Ro,2022-06-19,196.0,0.0,2280.0,-0.988398015499115,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
N1OtI-E7BeE,2022-08-21,153.0,35.0,15907.0,-0.993498682975769,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S55rzByeC_s,2023-04-08,173.0,3.0,2534.0,-0.992515742778778,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g21SB6bmdZQ,2023-03-15,322.0,7.0,4478.0,0.9582449793815612,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNvL2CPEgr0,2023-02-23,245.0,7.0,3477.0,0.9171127080917358,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
u1BtGQzoC-E,2022-08-23,315.0,6.0,3599.0,-0.9988935589790344,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Os6aqiTtiJU,2023-02-28,154.0,1.0,2634.0,-0.9963723421096802,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nSheSeFBdWA,2022-12-01,256.0,0.0,2105.0,-0.9920097589492798,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VrY1m9zRDeg,2023-03-10,238.0,13.0,12980.0,-0.9978163242340088,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u-uT7IwKohw,2022-12-14,106.0,0.0,817.0,-0.9976372718811036,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivVoWCPvjHI,2023-03-26,275.0,250.0,83487.0,-0.995735764503479,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
YGZAyKfSML4,2023-04-06,182.0,3.0,2257.0,-0.9723610281944276,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YkiSwSmxo1o,2022-10-13,222.0,3.0,5388.0,-0.99868243932724,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MZQC1t2PXks,2023-01-06,51.0,0.0,389.0,-0.9969636797904968,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GK2t8pxp7Qo,2022-10-13,290.0,1.0,3359.0,-0.9971871972084044,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dSjTqgiW_l8,2023-02-24,351.0,8.0,20245.0,0.9640974402427672,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zs_uxDH2arU,2023-03-03,142.0,0.0,573.0,-0.9977123737335204,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_yOAWHWVy8,2023-03-25,165.0,2.0,1668.0,-0.9973586201667786,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U9DRKemm5OA,2023-03-24,264.0,0.0,904.0,-0.9972100853919984,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA1UBj_Cxuo,2023-03-10,249.0,38.0,32150.0,-0.9979093670845032,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5rxR7UHSEfI,2022-11-29,65.0,2.0,755.0,-0.9978590607643129,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPiz_Apy5b4,2023-03-31,205.0,0.0,2281.0,-0.9861834049224854,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gm9ubtcXtW8,2022-12-21,297.0,5.0,3487.0,-0.994922935962677,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4phl_4rLNBc,2022-12-01,163.0,2.0,1015.0,-0.9501186609268188,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uNrovkTY4Q,2023-02-27,67.0,0.0,788.0,-0.9978654980659484,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTGeRz6Gs0s,2022-11-29,412.0,10.0,2580.0,-0.9979495406150818,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WvhwnNLN_z8,2023-04-05,276.0,3.0,1275.0,-0.9986249208450316,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i8yOTBIp0KU,2023-01-02,72.0,0.0,1708.0,-0.9947366118431092,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ikSWPAiQC0M,2023-04-01,245.0,0.0,1988.0,-0.9958101511001588,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2yxMh4AeqY,2023-04-03,95.0,0.0,494.0,-0.9971042275428772,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSd6YRLSL-c,2023-04-06,229.0,0.0,708.0,-0.9964544773101808,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JngvSnyWu0I,2023-03-24,165.0,2.0,717.0,-0.9951946139335632,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6x2XN-CQV_U,2023-04-16,325.0,29.0,31376.0,-0.9911566972732544,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5U8an7YQXCM,2023-01-03,273.0,10.0,3829.0,-0.9987753033638,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LnynQQGbyGc,2023-02-21,80.0,3.0,5124.0,-0.9927654266357422,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEg1aMkGh3U,2023-04-21,181.0,21.0,38446.0,-0.9935548901557922,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LlVPshfpoh4,2022-11-10,320.0,1.0,2594.0,-0.9977537989616394,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRaYMEUFNTc,2022-11-10,299.0,2.0,1589.0,0.9841620922088624,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UKVGy9WRftI,2023-03-23,99.0,1.0,804.0,-0.997090458869934,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1WzbOOVcFPs,2023-04-18,356.0,1.0,10427.0,-0.9969682097434998,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LxN1NDA7A8Y,2023-02-18,68.0,7.0,2074.0,-0.998660445213318,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
