ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,venkatagiri.png,urvakonda.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,eluru.png,palakollu.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,rayachoti.png,paderu.png,nandikotkur.png,tadepalligudem.png,tekkali.png,jammalamadugu.png,pawan.png
9WsRSLz57KM,2022-12-08,505.0,5.0,2454.0,0.9663529992103576,TV5,Corona,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
6Edo27A-jCI,2023-01-24,307.0,20.0,7591.0,-0.9931527376174928,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
GSLxLhZdl7E,2023-04-19,283.0,1.0,5734.0,-0.9922616481781006,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKeOZ_EqNB0,2021-09-15,321.0,2.0,2802.0,0.9970620274543762,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K7z1W-MC-2Q,2021-12-01,82.0,124.0,47510.0,-0.9971299767494202,Sakshi,Corona,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9XsdA2xxrZc,2022-08-25,226.0,2.0,4530.0,0.997809112071991,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hlgAv1qYOVg,2020-03-11,321.0,10.0,33652.0,0.9962718486785888,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r1nbQs9Z7dk,2020-03-06,158.0,1.0,1139.0,0.989846646785736,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mohqa03FH-Q,2023-04-09,203.0,0.0,762.0,0.98992121219635,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s20ngRiWN44,2023-04-19,208.0,1.0,3897.0,-0.9855880737304688,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XnzBuyZw4CY,2022-11-26,208.0,4.0,2144.0,-0.9991017580032348,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6lS76xbj3U,2023-01-05,121.0,4.0,14142.0,0.988353431224823,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MvVQGK0Omz8,2023-02-14,312.0,0.0,140.0,-0.9981719255447388,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4i2iPsXDrLc,2020-03-16,287.0,8.0,1755.0,-0.9994370341300964,Sakshi,Corona,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
ydLOZqAh0l4,2021-09-10,232.0,5.0,3041.0,0.9982110261917114,Sakshi,Corona,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-YYtroL9JN8,2022-12-21,115.0,29.0,51056.0,-0.980610966682434,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NdOhVl0mNbA,2023-04-18,5264.0,0.0,15716.0,-0.9511128664016724,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0DQRSTcLlA,2023-04-08,195.0,1.0,1514.0,0.99659925699234,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wy8uOlE8KGc,2023-02-27,243.0,5.0,1247.0,0.9986366629600524,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ikcjRXeIuTE,2023-04-08,96.0,0.0,598.0,-0.9942713975906372,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-7SC2fDCEU,2023-01-01,172.0,2.0,2648.0,0.9699376821517944,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8pMAeLI15A,2022-12-21,169.0,22.0,1997.0,0.9966498017311096,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MmlCMWUo25Q,2023-03-10,85.0,0.0,11950.0,-0.9326514005661012,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIt1PeGk5Lg,2022-12-28,298.0,2.0,3113.0,0.9947991371154784,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bty4CsiAIlw,2021-12-04,204.0,0.0,2484.0,0.9962594509124756,Sakshi,Corona,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
UYR8xg8sOWo,2022-12-09,356.0,0.0,2257.0,0.99020653963089,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WJVYuS2JB84,2022-10-15,310.0,13.0,3556.0,-0.998046875,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NybDUH3wLW4,2023-04-18,81.0,1.0,2935.0,-0.9905030727386476,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vo0mlTXLmSs,2022-11-25,80.0,0.0,2267.0,0.9910184144973756,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0M4bz3vsQcU,2023-04-09,80.0,0.0,669.0,0.9971140623092652,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMILM7pMqxs,2022-12-23,117.0,28.0,46758.0,0.9828113317489624,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZSl326nE-Nk,2023-01-25,157.0,1.0,708.0,-0.9938730001449584,TV5,Corona,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YpXsMYRBqi0,2022-11-18,228.0,3.0,33617.0,-0.9658622145652772,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rNhC2EyR7oM,2023-03-26,134.0,0.0,3367.0,0.9975405931472778,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3pK5ZVzSXc,2020-03-14,301.0,8.0,18228.0,0.9814932942390442,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SU4rY852LUo,2023-04-08,235.0,1.0,1840.0,0.9983628392219543,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N84CCQnKZZc,2022-01-10,319.0,2.0,3928.0,0.9957721829414368,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8UxPb8qqVbk,2023-04-15,281.0,0.0,7361.0,-0.991098940372467,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGp5sVGNwIw,2023-04-19,86.0,0.0,2228.0,-0.9925203323364258,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OqYTXT1jEyw,2022-10-19,304.0,6.0,4925.0,-0.9915538430213928,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SiVwsP1310E,2020-03-05,113.0,2.0,2355.0,-0.9868332743644714,Sakshi,Corona,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41BznHOXJjM,2023-01-02,266.0,1.0,2118.0,-0.9977074861526488,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H9lYnU2PP18,2023-04-10,173.0,1.0,3368.0,0.996982753276825,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y0AxKoHXl70,2023-04-10,271.0,0.0,787.0,-0.9985804557800292,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HqHCGHAL2Ow,2023-04-14,214.0,0.0,298.0,0.9984316229820251,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-p3oS24qCP0,2023-02-14,289.0,29.0,4543.0,-0.9974926710128784,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dI1R0gIU4v4,2022-11-22,220.0,3.0,34300.0,-0.9954896569252014,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i1HQ6lGRxD0,2023-04-17,151.0,0.0,2414.0,-0.99448424577713,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Bhv1CYE1X0,2023-03-19,70.0,0.0,2635.0,-0.9917842149734496,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2n26iwopc44,2023-01-04,15430.0,6.0,116087.0,-0.9898813366889954,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0F-t3eXJaY,2022-10-18,319.0,6.0,8392.0,-0.9905226826667786,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ced9l6lPVvg,2022-12-25,32.0,0.0,10143.0,-0.9946337938308716,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tAP_aYz0CtI,2023-03-04,274.0,3.0,691.0,0.9800506234169006,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
qhKIOfBLCbc,2022-12-17,297.0,0.0,646.0,0.9745053052902222,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lH5GnyvY3_o,2022-12-22,222.0,0.0,1851.0,0.979976773262024,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0PiaDgOtGJU,2022-12-29,155.0,0.0,1148.0,-0.9950726628303528,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dzSXcqTmchk,2023-01-17,20299.0,37.0,255439.0,-0.9979202151298524,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m85iR-lTns,2020-03-11,46.0,1.0,5756.0,-0.9894238114356996,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLK8EHmYB8k,2023-04-07,304.0,10.0,1196.0,-0.9994636178016664,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F3HZ5YIZ4c4,2023-01-27,32.0,0.0,287.0,0.9958297610282898,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k6BlUDsjZHQ,2022-12-25,183.0,1.0,2377.0,0.9964465498924256,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gGXDcoFfKfg,2022-10-31,439.0,1.0,693.0,0.9957081079483032,ABN,Corona,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uTdyAhabIOM,2022-12-24,200.0,0.0,8296.0,0.9960583448410034,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EETZBDAt90g,2022-10-10,52.0,9.0,2440.0,-0.9979666471481324,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4pd0oiJjT2s,2023-04-19,153.0,2.0,3867.0,-0.9887828230857848,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ajDF9mYuT_o,2023-03-28,94.0,7.0,6003.0,-0.9963035583496094,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xwvH8tvHwxk,2023-03-28,255.0,1.0,5309.0,-0.9903668165206908,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eum1GebQAc4,2022-12-27,39177.0,15.0,206092.0,-0.9934292435646056,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kzZbfzjV_iA,2023-02-27,117.0,4.0,14843.0,0.9927170276641846,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DG9cK_2PUU0,2021-12-02,322.0,2.0,2189.0,0.9960373044013976,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ff1h_ihnRdM,2022-12-05,199.0,5.0,14269.0,0.989382803440094,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uu_GpjNp7Jg,2022-12-23,77.0,0.0,528.0,-0.9994522929191588,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yNWsQZ8IM54,2022-12-23,115.0,0.0,737.0,-0.9953503608703612,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uQoCPhplcdw,2023-01-25,369.0,2.0,1050.0,-0.999261200428009,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExtF_AdpZ40,2021-12-20,289.0,49.0,11812.0,0.9982119798660278,Sakshi,Corona,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bFha7jyWMVM,2023-03-27,312.0,3.0,8736.0,-0.999267876148224,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,Corona,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lJFz5OQaNiw,2023-01-24,285.0,4.0,1557.0,-0.9989866614341736,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe_VlYmgxNA,2023-04-10,92.0,1.0,2600.0,-0.915615975856781,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2hwsuhRuTPY,2023-03-23,180.0,0.0,777.0,0.9839016795158386,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y4uAFMA8N9E,2023-04-10,77.0,9.0,5568.0,0.9948051571846008,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rwU6q7Ndh2U,2022-12-21,103.0,0.0,3705.0,-0.9897966980934144,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vvPDdpq_-3w,2022-01-16,233.0,4.0,5244.0,0.996012806892395,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rfVKML1OF-A,2022-12-05,269.0,42.0,39501.0,-0.9990851879119872,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uaHnNgDbshI,2022-09-22,375.0,58.0,52083.0,0.9941258430480956,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5eGKXygMYI,2023-03-14,102.0,0.0,728.0,0.9936726093292236,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HogbQblztyo,2022-12-22,194.0,0.0,4990.0,0.9947169423103333,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c0nnGo23mGE,2021-09-28,191.0,6.0,2217.0,0.9961591958999634,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nrg_JOIY3GE,2023-04-01,225.0,1.0,1169.0,-0.9977038502693176,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYrwlchimlM,2023-03-14,292.0,0.0,1517.0,-0.9978370070457458,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wJOAmVgev8,2021-12-12,326.0,4.0,3720.0,0.9965466856956482,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2XXbv68rBEk,2023-04-13,101.0,1.0,2042.0,-0.9982134103775024,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jZqCSHJv-6E,2022-12-24,42900.0,2.0,39588.0,-0.9912583231925964,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iSgzJBfcUc4,2022-12-13,161.0,9.0,2809.0,0.9949430823326112,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-iP3n5sLUkw,2023-04-04,307.0,78.0,143441.0,-0.9975458979606628,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tppXTwCUX7s,2022-12-27,333.0,1.0,2476.0,0.99819678068161,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFNvp8_SoQA,2023-04-08,299.0,4.0,1554.0,0.993861436843872,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2yEy3W2k6g,2023-03-26,290.0,0.0,975.0,0.9976436495780944,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IqiFzX6bW1U,2023-03-22,196.0,4.0,2748.0,-0.993504524230957,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U5iQ1tCUBxc,2022-12-05,277.0,2.0,1198.0,0.9884605407714844,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uOksrZUia-w,2023-03-14,305.0,26.0,8959.0,0.9818388223648072,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MtOO_7AvHf8,2021-12-14,292.0,74.0,2984.0,0.9976388216018676,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4WnLQeWRls,2023-03-27,123.0,1.0,2450.0,-0.9929558038711548,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NVz4HVw1eaY,2023-03-25,3800.0,4.0,38335.0,-0.9933326840400696,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wmMNGrs-PeI,2023-03-17,140.0,0.0,1566.0,-0.991584539413452,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95bItalXhyI,2023-04-02,99.0,0.0,796.0,0.9969003200531006,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dMnAHvGnWBI,2022-12-21,219.0,4.0,1806.0,0.9957658052444458,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m2P0blzs3Dc,2023-01-17,330.0,41.0,25885.0,-0.9951289892196656,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doE_5eqdo60,2023-03-17,207.0,8.0,87099.0,0.9888309836387634,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTTh1bDzCic,2022-01-22,132.0,16.0,3054.0,-0.9893394112586976,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XqLZBb3_64k,2022-12-27,287.0,3.0,5909.0,0.9983800649642944,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qL916iH4Bz4,2022-01-12,319.0,7.0,2679.0,0.996925175189972,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VDrF6fiXzkQ,2022-12-22,91.0,6.0,26430.0,0.9961023330688475,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u-I6VbizOm4,2023-02-06,221.0,0.0,746.0,0.998412013053894,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vza8EKkidtk,2022-11-23,350.0,3.0,2470.0,-0.998401701450348,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
x-1HSQ7C9RI,2023-01-17,221.0,35.0,36526.0,-0.9981155395507812,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeWEX3HwzX4,2021-08-28,259.0,5.0,4586.0,-0.99066424369812,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_7OLehCcwc,2022-12-27,218.0,12.0,85021.0,-0.9944800138473512,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eL1vd90Kolc,2021-07-22,299.0,3.0,5665.0,0.997840166091919,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CkeqeRfkArY,2023-01-16,70.0,0.0,2443.0,-0.9922358393669128,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sYeVqUoYQW0,2022-03-04,314.0,6.0,2643.0,0.9960893392562866,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
